licitacao;proponente; situacao
9072218;12710916000114;1
9072218;10719048000108;1
9072218;9210219000190;1
9072318;3120645000237;1
9072418;17220038000172;1
9072518;10359279000158;1
9072518;20385922000171;1
9072518;3120645000237;1
9072618;8847410000184;1
9073018;9210219000190;1
9073018;4679119000193;1
9073018;10719048000108;1
9073018;12710916000114;1
9073018;21062777000150;1
9073018;30305517000150;1
9073018;8134975000114;1
9073118;5411059000196;1
9073218;22570237000140;1
9073218;20413221000107;1
9073218;9028744000199;1
9073218;19296355000106;1
9073318;3546167000140;1
9073318;9323745000166;1
9073318;16417577000133;1
9073418;21009528000100;1
9073518;9478023000180;1
9073518;9210219000190;1
9073518;10719048000108;1
9073518;3817043000152;1
9073518;15218561000139;1
9073518;10831701000126;1
9073518;8160290000142;1
9073618;10719048000108;1
9073618;9478023000180;1
9073618;9210219000190;1
9073618;8160290000142;1
9076218;7381867000183;1
9076618;21645432000120;1
9076818;7322508000236;1
9077118;13508356000182;1
9077118;11895653000100;1
9077218;5453608000276;1
9079018;26561540000138;1
9085218;13258973000177;1
9090318;24883552000153;1
9091518;19383262000100;0
9091518;5293325000123;0
9091518;13258973000177;0
9091518;40945446000103;0
9091518;11345067000184;1
9092618;27743003000171;1
9093618;198693000179;1
9096618;7588558000189;1
9101218;19835542000102;1
9101218;19918905000173;1
9102918;9256546000778;1
9107518;26465390000169;0
9107518;16501916000165;0
9107518;2660441000145;1
9108018;15348142000111;0
9108018;22226628000142;1
9108118;21062777000150;1
9108218;22226628000142;1
9108318;10355211000109;1
9109318;8406779000151;1
9111918;15170465000168;1
9112218;8080397000180;1
9115418;8134975000114;1
9115818;3092570000147;1
9115918;29972807000178;1
9116318;28541206000148;0
9116318;16515252000193;0
9116318;23722496000102;0
9116318;41138298000188;1
9116318;2413880000153;1
9119918;4673210000100;0
9119918;7190090000170;0
9119918;22226628000142;1
9119918;15348142000111;1
9119918;20754575000107;1
9119918;28997034000111;1
9121118;18957424000104;1
9134018;4078841000172;1
9134218;4078841000172;1
9134318;4078841000172;1
9138718;28978209000143;1
9138918;20935844000131;1
9139218;12710916000114;1
9139218;17428078000104;1
9139518;7768261000103;1
9139618;7856549000121;1
9139818;7856549000121;1
9140918;11302800000183;1
9143418;24432347000171;1
9144418;17428078000104;0
9144418;14140752000162;1
9144518;14455769000109;1
9144518;8316713000170;1
9144518;11895653000100;1
9144618;9210219000190;0
9144618;10719048000108;0
9144618;14455769000109;1
9144618;9478023000180;1
9144618;12710916000114;1
9144718;9478023000180;1
9144718;10719048000108;1
9144718;7897039000100;1
9144718;12710916000114;1
9144718;9210219000190;1
9145018;3120628000119;1
9145018;11338538000127;1
819;13258973000177;0
819;40945446000103;0
819;21969026000112;0
819;16747441000191;1
3819;16747441000191;1
13419;25312692000134;1
13419;22410470000166;1
13419;3882108000224;1
14019;3605056000168;1
16619;11014968000193;1
17819;4451626000175;1
17819;7788510000114;1
18319;9332743000133;1
18419;24395873000109;1
18519;24395873000109;1
18619;5453608000195;1
19219;10719048000108;1
19219;9210219000190;1
19219;12710916000114;1
19219;9478023000180;1
19319;585424000165;1
19419;17792470000138;1
24319;22371844000181;1
24519;1658745000105;1
24619;13258973000177;1
24919;412020000170;1
25519;6181052000198;0
25519;4650744000102;1
26119;27741215000110;1
26119;27732236000179;1
26119;32592893000106;1
26119;11463794000146;1
26119;27749707000151;1
26119;27630914000192;1
26119;21893701000177;1
26119;27653352000100;1
26119;27167851000180;1
26519;5453608000195;1
26819;17792470000138;1
31019;25008219000168;0
31019;30220989000100;0
31019;8792028000110;1
32219;12908752000134;1
32219;22526394000159;1
32219;22265371000138;1
32219;15160493000102;1
32219;13426195000188;1
32519;15514459000180;0
32519;26435630000182;1
34419;40979684000130;1
34519;7334620000106;1
34619;22265371000138;0
34619;19242524000117;0
34619;21187875000114;0
34619;4654716000163;0
34619;19835542000102;1
34619;22526394000159;1
35119;1903497000110;1
35319;9044455000183;1
35419;5560288000172;1
35819;17251300000146;1
36419;17158086000188;1
36419;9555081000160;1
36419;17227796000112;1
36519;17158086000188;1
36519;9555081000160;1
36719;12968540000142;0
36719;29159752000181;1
36819;12968540000142;0
36819;29159752000181;1
37319;60746948000112;1
37419;70097530001157;1
37619;63478895000194;0
37619;26156923000120;1
37619;10831701000126;1
37619;40787152000109;1
37619;3817043000152;1
37619;20226846000151;1
37719;10831701000126;1
37719;958548000220;1
50519;3092570000147;1
53419;24637108000158;0
53419;8742138000178;0
53419;22646829000107;0
53419;30644617000100;1
53719;14771202000141;1
54019;23447149000119;0
54019;70097530000690;1
54219;7865242000197;1
55619;31318644000156;1
53719;16693935000130;0
53719;16515252000193;0
53719;7190090000170;0
53719;28302534000191;0
53719;26474579000118;1
61219;17267333000184;1
61819;24127572000102;0
61819;24114994000135;0
61819;19894768000184;0
61819;19464948000126;0
61819;24059658000137;0
61819;14379164000186;0
61819;29552827000190;0
61819;21187875000114;0
61819;19594219000194;0
61819;30597577000193;1
61819;5015356000112;1
61819;5613939000145;1
61819;24483944000125;1
61819;16417577000133;1
61819;11820146000108;1
54119;15647723000154;0
54119;11807734000101;0
54119;8792028000110;0
54119;30220989000100;0
54119;30597577000193;0
54119;19594219000194;0
54119;16417577000133;0
54119;28442118000199;1
54119;13344533000132;1
54119;19560932000117;1
54119;27220692000130;1
54119;19253218000186;1
54119;21778760000102;1
61919;5797987000130;1
62319;5015356000112;1
62319;22265371000138;1
62319;5457026000187;1
62319;22526394000159;1
62519;26872426000129;0
62519;24483944000125;0
62519;4949494000106;0
62519;1686814000194;0
62519;16417577000133;1
62519;29398597000156;1
62519;7324070000144;1
62519;5015356000112;1
63619;10872209000107;0
