licitacao,proponente, situacao
5717119,33932061000146,0
5717119,31202451000135,0
5717119,16693935000130,0
5717119,26436406000105,1
5717219,7358710000137,0
5717219,30712427000183,0
5717219,977582000160,0
5717219,27545583000192,0
5717219,23500670000172,0
5717219,28927393000100,0
5717219,15348142000111,1
5717219,13199098000108,1
5717219,22226628000142,1
5717219,28997034000111,1
5717219,7046164000107,1
5717219,29903019000120,1
5717219,27616844000118,1
5717619,28927393000100,0
5717619,27545583000192,0
5717619,30712427000183,0
5717619,977582000160,0
5717619,23500670000172,0
5717619,7358710000137,0
5717619,28997034000111,1
5717619,22226628000142,1
5717619,15348142000111,1
5717619,27616844000118,1
5717619,7046164000107,1
5717619,29903019000120,1
5717619,13199098000108,1
5717919,35496595000100,1
5718319,3756073000104,1
1524519,17500393000103,0
1524519,10454756000164,1
1524519,26551425000182,1
1524519,28780337000188,1
5718519,18995457000149,0
5718519,19918905000173,1
5719019,29671720000160,1
5719219,412020000170,1
5719219,828906000107,1
5719219,21318384000165,1
5719919,74357443000170,0
5719919,448994000103,0
5719919,9551920000172,1
5720019,958548000220,1
5720519,18658386000199,0
5720519,32194799000190,1
5720519,6217437000168,1
5720519,20467220000137,1
5722719,19293019000100,1
5722919,2977362000162,1
5722919,29775313000101,1
5723019,13440646000131,1
5723019,12681870000152,1
5723019,20335256000167,1
5723019,10714416000125,1
1525619,90400888000142,0
1525619,60746948000112,1
5723519,30218334000105,1
5723519,29559365000132,1
5723519,32519907000158,1
5723819,8965403000187,1
1525919,15912555000187,0
1525919,27963904000179,0
1525919,19594219000194,0
1525919,13033569000103,0
1525919,18957424000104,0
1525919,13898616000173,0
1525919,13167781000155,1
5723919,20863529000146,0
5723919,17886274000122,0
5723919,19904801000100,0
5723919,9389295000104,0
5723919,8067371000100,0
5723919,11500957000113,0
5723919,597918000160,0
5723919,8397547000184,0
5723919,6095249000104,0
5723919,18044711000123,0
5723919,17500393000103,1
5723919,10878419000102,1
5723919,18146235000151,1
5723919,10454756000164,1
5723919,32247659000133,1
5724219,33932061000146,1
5724219,9260688000113,1
5724219,16693935000130,1
1526419,32507629000119,1
1526419,32085798000108,1
1526419,32087336000120,1
1526419,32134674000175,1
1526419,27866668000172,1
1526419,32112550000199,1
1526419,32214198000100,1
1526419,32110038000103,1
1526419,32782867000132,1
1526419,32533637000130,1
5725619,4654716000163,1
5725619,16693935000130,1
5725619,33932061000146,1
5725619,17892706000108,1
5726119,6328947000102,0
5726119,21600800000113,0
5726119,9235615000171,1
5726919,11500957000113,0
5726919,6880808000197,0
5728219,29029336000169,1
5728219,9442754000176,1
5728419,9189517000145,1
5729019,3338440000141,0
5729019,20949329000100,0
5729019,25080166000196,0
5729019,28111124000163,0
5729019,7264280000194,0
5729019,8651840000126,1
5729519,17440965000106,0
5729519,26542655000185,0
5729519,26092337000160,0
5729519,2627856000117,0
5729519,20930189000129,1
1528419,11426166000190,1
1528419,7936090000176,1
5731419,1024347000137,1
5731419,17250998000185,1
5731619,19613392000192,1
5732619,8160290000142,1
5732619,8778201000126,1
5732919,9251627000190,1
5733319,60746948000112,1
5733619,27881519000182,1
5733719,2301569000112,1
5733719,30407740000108,1
5733819,20585122000102,1
5733819,3442101000100,1
5735319,2224344000100,1
5736019,26520926000100,0
5736019,15233791000177,0
5736019,27450426000101,1
5736519,7946534000154,0
5736519,17892706000108,0
5736519,10779833000156,0
5736519,6260394000101,0
5736519,2165865000133,0
5736519,22465640000100,1
5736519,13626917000148,1
5736519,1274126000117,1
5736519,23039218000155,1
5737019,9049833000111,1
5743819,12727476000108,0
5743819,13501014000130,0
5743819,16631594000179,1
5744119,29620239000146,1
5744519,32674598000190,0
5744519,29977481000171,0
5744519,10756694000145,0
5744519,19594219000194,0
5744519,21187875000114,0
5744519,24059658000137,0
5744519,4949494000106,1
5744519,16417577000133,1
5744519,21391428000182,1
5744719,24059658000137,0
5744719,29977481000171,0
5744719,16417577000133,0
5744719,19594219000194,0
5744719,32674598000190,0
5744719,4949494000106,1
5744719,828906000107,1
5744719,7324070000144,1
5744719,21187875000114,1
5744719,21391428000182,1
5744719,21318384000165,1
5744819,11820146000108,0
5744819,4949494000106,0
5744819,16417577000133,1
5744819,21391428000182,1
5745019,4949494000106,1
5745019,21187875000114,1
5745019,7324070000144,1
5745019,16417577000133,1
5745819,1658745000105,1
5746119,18920924000171,0
5746119,35590090000100,0
5746119,5881170000146,0
5746119,26942000000102,0
5746119,9133042000175,1
5746519,19088045000198,1
5746519,18920924000171,1
5747119,15747087000132,1
5747719,18044711000123,1
5747919,24104309000190,1
5748319,70097530001157,1
5748719,7530945000164,1
5753419,18101635000140,1
5753419,26014694000100,1
5753519,25367989000105,1
5753619,10897859000107,1
5755619,14402647000154,1
5755619,8602948000129,1
5755619,18296153000193,1
5755619,19918905000173,1
5755619,19835542000102,1
5755719,22576181000131,1
1534919,13344533000132,0
1534919,30220989000100,0
1534919,32653386000127,0
1534919,15647723000154,0
1534919,19447850000160,0
1534919,28442118000199,0
1534919,19560932000117,0
1534919,30250913000127,1
1534919,17020542000129,1
1534919,26290355000156,1
1534919,21778760000102,1
1534919,8370039000102,1
1534919,19253218000186,1
1534919,13173140000103,1
1534919,15155318000119,1
5756619,19726221000170,0
5756619,5249046000162,1
1535019,2393076000150,1
1535019,19918905000173,1
1535019,16501916000165,1
1535019,8449096000181,1
1535019,18995457000149,1
5756919,18044473000156,0
5756919,3338440000141,0
5756919,26836842000171,1
5757719,4420916000828,1
5758819,16737759000191,0
5758819,5329135000380,1
5762419,40979684000130,1
5764219,25047749000115,0
5764219,8370039000102,0
5764219,26290355000156,1
5764219,30250913000127,1
5764219,19447850000160,1
5764319,35583475000132,0
5764319,2517553000141,1
5764619,9367038000171,0
5764619,16501916000165,1
1536019,29050310000100,1
5765519,19549100000108,0
5765519,32537097000162,0
5765519,35590090000100,0
5765519,24658568000162,0
5765519,15002982000128,1
5766719,21299531000105,1
5766919,10831701000126,1
5767019,9508226000172,1
5767019,20335256000167,1
5767219,27752771000191,0
5767219,27746681000198,0
5767219,18547287000130,1
1538319,8674752000140,1
1538319,10831701000126,1
1538319,24513707000160,1
1538319,20226846000151,1
5772619,7220883000194,0
5772619,11461719000146,1
5772619,14739140000190,1
5772619,8634184000153,1
5778719,14455769000109,1
5778719,11895653000100,1
5781119,19536121000180,1
5781519,29977481000171,0
5781519,19175007000172,1
5782919,17680342000100,0
5782919,6095249000104,0
5782919,17886274000122,1
5783119,5560288000172,1
5783219,31070140000160,1
5783219,14209485000132,1
5783319,32007354000154,1
5783619,412020000170,0
5783619,32056101000170,1
5783619,9004901000126,1
5783819,5364404000188,1
5783819,4826424000160,1
5783819,13577092000119,1
5784119,4471402000125,1
1541119,8674752000140,0
1541119,2165865000133,0
1541119,17227485000153,1
1541119,1722296000117,1
1541119,5343029000190,1
1541119,9210219000190,1
1541119,3965517000103,1
1541119,3817043000152,1
1541119,27985664000103,1
5787419,27746681000198,0
5787419,33414175000102,0
5787419,24855353000131,1
5788719,2855562000142,0
5788719,22885188000135,0
5788719,8651840000126,0
5788719,22759235000102,1
5790919,14402647000154,1
5790919,18296153000193,1
5790919,4685950000158,1
5791019,22871132000121,0
5791019,8412551000174,1
5791119,27985664000103,1
5791119,8674752000140,1
5791219,14402647000154,1
5791219,18296153000193,1
5791219,4685950000158,1
5791319,22871132000121,0
5791319,8412551000174,1
5791419,17690649000184,1
5793019,9221904000111,0
5793019,19293019000100,0
5793019,8766483000141,0
5793019,70102546000139,0
5793019,7914131000123,0
5793019,17278993000160,0
5793019,8792356000117,0
5793019,15409799000141,1
5795919,17775563000154,1
5795919,7905412000110,1
5795919,28302534000191,1
5796719,28302534000191,1
5796719,7905412000110,1
5796719,17775563000154,1
5797219,4866656000142,0
5797219,2323033000106,0
5797219,9256546000778,1
1544819,2977362000162,0
1544819,3817043000152,1
1544819,1722296000117,1
1544819,8674752000140,1
1544819,8778201000126,1
5798419,19173082000102,1
5798919,27684037000132,1
5798919,13641449000180,1
5798919,24753464000137,1
5799419,19242524000117,1
5799419,33932061000146,1
5799919,29679078000166,1
5799919,7217929000116,1
5800819,24104309000190,1
5801519,448994000103,1
5802819,5560288000172,1
5803619,26696933000159,1
5804419,11410060000107,1
5805119,412020000170,1
5805119,31131938000174,1
5805119,19210207000119,1
5805119,32056101000170,1
5805719,27863061000139,1
5806819,12710916000114,1
5807419,12710916000114,1
5808219,30644617000100,0
5808219,30317693000101,1
5808419,15348142000111,1
5808619,9476941000170,1
5809019,9402406000175,1
5809119,11392682000141,1
1549019,19464948000126,0
1549019,14801101000176,0
1549019,11617634000104,1
1549019,22732871000132,1
5810519,13104592000133,1
5810719,799421000124,0
5810719,15647723000154,1
5813919,21636341000128,0
5813919,33438137000181,0
5813919,33725639000193,0
5813919,33611715000130,0
5813919,34595944000170,0
5813919,24175634000143,0
5813919,33427524000112,0
5813919,33706127000180,0
5813919,33506420000101,0
5813919,33675826000100,0
5813919,33611196000100,0
5813919,31133658000103,1
5813919,40945446000103,1
5814419,4679119000193,0
5814419,8060934000120,1
5815719,22889282000162,1
5815719,18110143000111,1
5816119,4826424000160,0
5816119,32449757000153,0
5816119,19835542000102,1
5816119,29977481000171,1
5816119,13426195000188,1
5816119,15348142000111,1
5816219,4826424000160,0
5816219,32449757000153,0
5816219,29977481000171,1
5816219,13426195000188,1
5816219,19835542000102,1
5816219,15348142000111,1
5817619,27082033000184,0
5817619,27776149000113,1
1551519,36377091000126,0
1551519,40869463000109,0
1551519,11574829000114,0
1551519,24167922000156,0
1551519,25898180000100,0
1551519,8439201000100,1
5821219,23011656000105,0
5821219,19382678000104,0
5821219,16782879000100,0
5821219,20256412000102,0
5821219,25091834000180,0
5821519,16417577000133,1
5821519,3965517000103,1
5821919,30059603000120,0
5821919,19652918000143,1
5822019,412020000170,1
5822019,31131938000174,1
5822019,32056101000170,1
5822419,412020000170,1
5822419,32056101000170,1
5822419,31131938000174,1
5823519,7886183000133,1
5825019,23039218000155,1
5825419,24747519000104,1
5825419,19560932000117,1
5826019,4949494000106,0
5826019,21391428000182,0
5826019,27417304000105,1
5826419,32737630000130,1
5826619,31094999000109,1
5826719,24103251000160,1
5827719,10493078000149,0
5827719,7897039000100,1
5827719,22228679000103,1
5827719,21062777000150,1
5827719,14402647000154,1
5827719,17189700000179,1
5827719,18995457000149,1
5827719,12710916000114,1
5827719,27320140000101,1
5827719,9251627000190,1
5827719,74160490000120,1
5827719,19918905000173,1
5827719,16826043000160,1
5830819,19594219000194,0
5830819,24059658000137,0
5830819,12673901000123,0
5830819,32925168000102,0
5830819,4949494000106,0
5830819,1686814000194,0
5830819,11820146000108,0
5830819,21187875000114,0
5830819,16417577000133,0
5830819,11114459000132,0
5830819,21391428000182,1
5831919,11371179000100,1
5832919,19904801000100,1
5832919,19297022000193,1
1553719,17310402000195,0
1553719,8705015000167,0
1553719,23370473000186,0
1553719,19009846000110,0
1553719,18200565000188,0
1553719,9377459000183,0
1553719,5554220000180,0
1553719,21119443000176,0
1553719,35290931000237,0
1553719,25320846000130,1
5833219,40979684000130,1
5833619,12426297000130,1
5833719,9217787000112,1
5833919,30823303000175,1
5834219,5797987000130,1
5834419,10973009000132,1
5834419,23630886000152,1
5834819,7177038000183,1
5835319,21322263000197,1
5835619,10897859000107,1
5835719,21318384000165,1
5835819,3817043000152,1
5835819,20226846000151,1
5835819,8674752000140,1
5835819,28850138000107,1
5835819,9260831000177,1
5835819,17227485000153,1
5836219,27709875000113,1
5836219,23708247000162,1
5836219,24747519000104,1
5836719,30233033000142,0
5836719,27944573000120,1
5837519,24103251000160,1
5837819,19285703000131,1
5837819,23945012000194,1
5838319,30712427000183,0
5838319,28473070000186,0
5838319,4826424000160,0
5838319,15348142000111,0
5838319,22226628000142,0
5838319,13199098000108,0
5838319,35496595000100,0
5838319,29903019000120,1
5838419,8674752000140,1
5838419,9210219000190,1
5838419,9478023000180,1
5838419,40787152000109,1
5838419,7936090000176,1
5838419,4064641000160,1
5838419,26107229000113,1
5838419,8160290000142,1
5839019,20930189000129,0
5839019,29769351000143,0
5839019,24414236000132,1
5839219,32194799000190,1
5839219,11461719000146,1
5839219,14739140000190,1
1554119,8808826000193,1
5839519,27700986000169,1
5839719,19493224000100,0
5839719,26678180000159,1
1554319,7272392000197,1
1554319,35422021000180,1
5841219,19835542000102,1
5841219,15348142000111,1
5841219,30712427000183,1
1554719,20042445000141,1
1554719,10714416000125,1
1554719,32367672000126,1
5842419,26092337000160,1
5842719,4935576000100,1
5843119,35500289000192,1
5844419,29878872000139,0
5844419,25215083000167,0
5844419,29819186000197,0
5844419,29769351000143,0
5844419,5881170000146,0
5844419,29711343000146,1
5844519,22091731000122,0
5844519,4004983000195,0
5844519,14523449000149,1
5844619,18547287000130,0
5844619,12791800000238,1
5846619,30999688000126,0
5846619,31094999000109,1
5846819,24758964000161,1
5846919,27136199000136,1
5846919,4826424000160,1
5847219,10555495000179,0
5847219,32929152000160,0
5847219,8374053000184,1
5847919,10291098000137,0
5847919,26635344000160,0
5847919,24263536000168,0
5847919,24863266000126,1
5850419,29987896000126,1
5857719,10897859000107,1
5858019,4459946000171,1
5858219,20949329000100,0
5858219,7264280000194,1
5859719,21391428000182,1
5861019,40945446000103,0
5861019,11649002000122,0
5861019,26143332000119,0
5861019,22759235000102,0
5861019,2212119000153,1
5862219,35583475000132,0
5862219,11500957000113,1
5865519,35588102000154,1
5865519,9096700000104,1
5865619,9096700000104,1
5865619,40983728000103,1
5867519,16762851000101,1
5869019,24929831000100,1
5870819,8160290000142,1
5871319,13440646000131,0
5871319,70106513000167,1
5871319,10714416000125,1
5871319,12681870000152,1
5871919,10954450000177,1
5872019,16501916000165,1
5872219,2663467000147,1
5872419,32056101000170,1
5872419,26873236000126,1
5872419,9260688000113,1
5872419,40964066000116,1
5872619,18995457000149,1
5872619,14402647000154,1
5872619,21062777000150,1
1566519,1084111000196,1
5872919,16491941000105,1
5873419,8993185000194,1
5874019,14593697000166,1
5874319,8993185000194,1
5875619,13501014000130,0
5875619,16631594000179,1
5878119,15002982000128,1
5879319,14209485000132,0
5879319,8602948000129,0
5879319,4679119000193,1
5879319,8449096000181,1
5879619,9323098000192,1
5879719,9323098000192,1
5881319,27944573000120,1
5882019,3093776000353,0
5882019,8134975000114,0
5882019,585424000165,0
5882019,9127069000155,1
5882419,24259739000180,1
5882519,22220953000106,1
5882819,19918905000173,1
5882819,18100267000116,1
5882819,28302534000191,1
1571319,7324070000144,0
1571319,13131876000119,1
5884419,1687725000243,1
5884419,6948769000201,1
5886619,15305268000109,1
5887519,16501916000165,1
5887919,5157468000108,0
5887919,17809782000107,0
5887919,15002982000128,0
5887919,15161782000118,1
5889019,32623651000124,1
5889119,21037161000120,1
5890819,26107229000113,0
5890819,9210219000190,0
5890819,4064641000160,0
5890819,8674752000140,0
5890819,9478023000180,1
5890819,7936090000176,1
5890919,4064641000160,1
5890919,9478023000180,1
5890919,9210219000190,1
5891219,21222908000110,1
5891319,3538267000125,1
5891319,21062777000150,1
5891319,40964066000116,1
5891319,11427407000116,1
5891319,7239645000120,1
5891919,24059658000137,0
5891919,19211844000100,0
5891919,10372171000103,0
5891919,32086391000103,0
5891919,35496496000110,0
5891919,21625284000181,0
5891919,11820146000108,0
5891919,29977481000171,0
5891919,24127572000102,0
5891919,19594219000194,1
5891919,21187875000114,1
5891919,4949494000106,1
5891919,26290355000156,1
5891919,16417577000133,1
5891919,24433249000159,1
5891919,21391428000182,1
5892419,2977362000162,1
5892419,8674752000140,1
5892519,2977362000162,1
5892519,26107229000113,1
5892519,8674752000140,1
5892619,7788510000114,1
5892619,11054242000184,1
5892619,26107229000113,1
5892619,12710916000114,1
5893419,5560288000172,1
5893519,1412713000125,1
5893619,8923815000154,1
5893719,29961504000150,1
5894319,13045626000166,1
5895019,30208440000108,1
5895319,30531122000175,1
5896319,10304614000110,0
5896319,6049929000191,1
5897719,19550249000107,1
5898219,21062777000150,1
1573819,7190090000170,1
1573819,22226628000142,1
1573819,13199098000108,1
1573819,29903019000120,1
1573819,15348142000111,1
1573819,4826424000160,1
1573819,7046164000107,1
1573819,7358710000137,1
5899919,29029336000169,1
5899919,9442754000176,1
5900319,9442754000176,1
5900319,1767395000115,1
5900519,4826424000160,0
5900519,15348142000111,1
5900819,9196974000167,1
5900819,7553129000176,1
5900919,2165865000133,0
5900919,26436406000105,1
1574719,18920924000171,1
5905019,8778201000126,0
5905019,1722296000117,1
5906519,32214377000130,1
5909419,2914690000110,1
5911719,28045004000105,1
5915219,25258056000171,1
5917819,28591575000145,1
5917819,14100623000140,1
5917919,26601495000106,1
5919019,21391428000182,0
5919019,21187875000114,0
5919019,21318384000165,1
5919019,16417577000133,1
5919019,1686814000194,1
5919019,4949494000106,1
5919019,13131876000119,1
5919019,7324070000144,1
5919019,29977481000171,1
5923119,4654716000163,0
5923119,19242524000117,1
1581819,7936090000176,1
1581819,5343029000190,1
1581819,4064641000160,1
1581819,9478023000180,1
5923519,4078841000172,1
5924219,15002982000128,1
5925619,14991955000162,0
5925619,27104609000167,0
5925619,25178040000159,1
5927119,21933413000107,0
5927119,23916946000106,0
5927119,21645432000120,1
5927519,10465480000110,0
5927519,26520926000100,0
5927519,22057226000161,1
5928719,19382678000104,0
5928719,25091834000180,0
5928719,21636341000128,0
5928719,28235494000102,0
5928719,14458218000107,0
5928719,27150530000172,0
5928719,19904801000100,0
5928719,27123365000160,0
5928719,40945446000103,0
5928719,15706623000151,1
5929319,5757746000168,1
5929319,8449096000181,1
5930619,19314487000105,1
5931419,5122616000159,1
5931419,9210219000190,1
5931919,33894347000184,1
5932619,8591679000142,0
5932619,4654716000163,0
5932619,7324070000144,0
5932619,16417577000133,0
5932619,10655938000101,0
5932619,24747519000104,0
5932619,19750069000160,1
5932619,16693935000130,1
5932619,24116337000127,1
5932619,13344533000132,1
5932619,20873342000123,1
5932819,11461719000146,0
5932819,40953788000175,0
5932819,18658386000199,0
5932819,24531751000100,0
5932819,4826424000160,0
5932819,28997034000111,0
5932819,32221098000101,0
5932819,29250038000102,1
5932819,30712427000183,1
5932819,7220883000194,1
5933219,29250038000102,0
5933219,20894555000131,0
5933219,7046164000107,1
5933819,33932061000146,0
5933819,19835542000102,0
5933819,21187875000114,0
5933819,28997034000111,1
5933819,16693935000130,1
5933819,15348142000111,1
5933819,30712427000183,1
5934119,9117631000160,0
5934119,11725176000127,1
5935119,17620895000160,0
5935119,28928800000196,0
5935119,24863266000126,1
5935619,26107229000113,1
5935619,17227485000153,1
5935819,14209485000132,0
5935819,16491941000105,0
5935819,18995457000149,0
5935819,31070140000160,1
5935819,2393076000150,1
5935819,27103616000144,1
5935819,19918905000173,1
5935819,16501916000165,1
5935819,4679119000193,1
5935819,33932061000146,1
5935819,29960500000157,1
5936719,3401277000114,1
5937519,17898082000136,1
5937819,1939439000147,0
5937819,22868821000187,1
5939019,5457026000187,1
5939019,10826843000103,1
5939019,3467684000124,1
5939619,11146474000162,1
5939619,31131938000174,1
5939619,5078207000100,1
5939819,32056101000170,1
5939819,19242524000117,1
5939819,4654716000163,1
5939819,41119306000149,1
1594419,8790792000319,1
1594419,8449096000181,1
1594419,24285435000198,1
5940319,17572003000100,0
5940319,21062777000150,1
5940319,14402647000154,1
5940319,18296153000193,1
5940319,21923095000195,1
5942219,11058784000125,1
5942219,40964066000116,1
5943519,12727476000108,1
1596919,10557524000131,0
1596919,22091731000122,0
1596919,10443592000170,0
1596919,9528940000122,0
1596919,21597589000127,0
1596919,7238141000196,1
1597119,9605291000116,0
1597119,13968480000120,0
1597119,9221904000111,0
1597119,16715147000106,0
1597119,8766483000141,0
1597119,976179000117,0
1597119,1275877000158,0
1597119,10785333000127,0
1597119,4023803000112,0
1597119,15409799000141,1
5945619,14402647000154,0
5945619,18296153000193,0
5945619,21062777000150,0
5945619,22626813000124,1
5945619,33039726000197,1
5945719,35715234000876,1
5945719,2323033000106,1
5945919,25080166000196,1
5946219,11971243000193,1
5946419,20949329000100,0
5946419,19493224000100,1
1597819,17371518000134,1
1597819,28302534000191,1
5949819,15418732000173,1
5950319,11342605000187,1
5950319,14139627000132,1
5950519,10897859000107,1
5950619,19918905000173,1
5950619,21062777000150,1
5950619,18995457000149,1
5950619,8602948000129,1
5950919,26810266000193,1
5951219,10897859000107,1
5951219,4935576000100,1
5952419,12734018000104,1
5953919,30999688000126,0
5953919,20227311000103,0
5953919,21645432000120,0
5953919,27944573000120,0
5953919,21933413000107,0
5953919,31900447000140,0
5953919,31094999000109,1
5955019,24414236000132,0
5955019,9133042000175,1
5955219,25320846000130,1
5956519,21933413000107,0
5956519,17560794000140,0
5956519,30317693000101,1
5957519,10746626000286,1
5958719,13045626000166,1
5958919,27979706000101,1
5960019,32449757000153,0
5960019,26465390000169,1
5960019,4654716000163,1
5960019,41119306000149,1
5960019,32056101000170,1
5960019,33932061000146,1
5960019,19242524000117,1
1601819,10438425000130,0
1601819,27202849000102,0
1601819,3014234000186,0
1601819,19533015000143,0
1601819,26143332000119,0
1601819,18044473000156,0
1601819,5064986000187,0
1601819,455771000173,0
1601819,3500830000176,0
1601819,40945446000103,0
1601819,21636341000128,1
5963819,17892706000108,1
5963819,10416895000101,1
5965819,24555403000165,1
5966319,1693797000112,1
5972319,4679119000193,0
5972319,14209485000132,0
5972319,26889181000142,0
5972319,31070140000160,0
5972319,29960500000157,0
5972319,19918905000173,1
5972319,18995457000149,1
5972319,14402647000154,1
5972319,8449096000181,1
5972319,26873236000126,1
5972319,21062777000150,1
5973019,18995457000149,0
5973019,14209485000132,0
5973019,4679119000193,0
5973019,26873236000126,0
5973019,19918905000173,0
5973019,31070140000160,1
5973019,29960500000157,1
5973019,21062777000150,1
5973019,7239645000120,1
5973119,21391428000182,1
5973119,12673901000123,1
5973119,4949494000106,1
5973219,33418501000141,1
5973419,70114780000186,0
5973419,16491941000105,0
5973419,8493422000158,0
5973419,7239645000120,1
5973719,21184051000190,0
5975019,27944573000120,1
5975719,31059319000116,0
5975719,21187875000114,0
5975719,12867032000178,1
5975719,34626209000187,1
5975719,4949494000106,1
5975719,11331932000133,1
5977019,13045626000166,1
5977019,30305517000150,1
5977019,3538267000125,1
5977019,7239645000120,1
5977319,7763435000137,0
5977319,8449096000181,1
5977319,13045626000166,1
5978519,20031262000120,1
5978519,7905412000110,1
5978719,24747519000104,1
5978719,31806184000105,1
5980019,2343144000176,1
5980019,2596872000190,1
5980119,23482414000108,1
5981019,9210219000190,1
5981019,8674752000140,1
5981019,10831701000126,1
5981019,27985664000103,1
5981219,15348142000111,1
5981219,30407740000108,1
5981519,16747441000191,1
1606019,18920924000171,0
1606019,19420845000164,1
5989019,29421586000140,0
5989019,32230057000173,1
1608819,7936090000176,1
1608819,8778201000126,1
1608819,4064641000160,1
5993619,7804258000190,1
1610819,27657870000194,1
1610819,16925732000122,1
1610819,9074443000282,1
1610819,28167665000103,1
1610819,19960546000112,1
1611319,17162579001830,1
5996719,4949494000106,1
5996719,34626209000187,1
5999519,21187875000114,0
5999519,21318384000165,1
5999519,7324070000144,1
5999519,13131876000119,1
5999519,828906000107,1
5999519,4949494000106,1
5999819,13519354000199,1
6000319,23871427000160,1
6000319,8716557000135,1
1612419,17892706000108,0
1612419,38064085000144,1
1612419,26342129000171,1
6005319,30613902000164,1
6006819,10427090000155,1
6007819,19987040000105,1
6008219,11649002000122,1
1614819,16925732000122,1
1614819,9074443000282,1
1614819,27657870000194,1
1614819,6948769000201,1
6009119,4067695000180,1
6009119,7553129000176,1
6009519,60746948000112,1
6010419,21850509000101,1
6010519,29317022000161,1
1616719,40788598000140,0
1616719,468845000106,1
6017519,10878419000102,0
6017519,11500957000113,0
6017519,17886274000122,0
6017519,6095249000104,1
6017619,17886274000122,1
6018119,19369906000106,1
6021319,16516409000103,1
6023619,2778480000141,1
6027919,8438654000103,0
6027919,30676883000115,1
6028619,33506391000170,0
6028619,30676883000115,1
6030019,18296153000193,0
6030019,2596872000190,1
6030019,5816684000207,1
6030719,1612238000130,1
6032419,29569984000108,1
6032419,198693000179,1
6033919,29842086000181,1
6034419,8449096000181,1
6035519,26465390000169,0
6035519,15348142000111,1
6036319,10312101000151,0
6036319,1360326000192,1
6040419,4561688000130,0
6040419,15034271000135,0
6040419,7264280000194,0
6040419,3827837000105,0
6040419,24064804000112,1
6040819,14497821000190,1
6040919,17894382000147,1
6041319,29566099000175,1
6041319,17400162000110,1
6041319,17229420000147,1
6041319,33639678000178,1
6041319,18516891000107,1
6041519,331788002162,0
6041519,8965403000187,1
6041719,1364089000138,0
6041719,6039211000114,0
6041719,13174062000161,0
6041719,30701846000110,0
6041719,10286009000164,1
6041819,70223060000159,1
6043019,10571183000159,1
6043119,10571183000159,1
1628119,2735064000166,1
6046619,2287686000179,1
6047219,13570141000191,0
6047219,26979660000150,0
6047219,24414236000132,0
6047219,31162496000123,1
6047519,24414236000132,0
6047519,26979660000150,0
6047519,13570141000191,0
6047519,31162496000123,1
6047619,32214377000130,1
6047619,24154119000187,1
6047919,4393361000104,1
6048219,9576058000152,1
6048519,9576058000152,1
6052019,18296153000193,0
6052019,14402647000154,1
6053019,18805864000146,1
6053619,18459406000100,1
6054719,1860850000122,1
6054719,27636436000128,1
6055119,23446094000122,0
6055119,16501916000165,0
6055119,14209485000132,0
6055119,19918905000173,0
6055119,18995457000149,1
6055119,8449096000181,1
6055219,31487596000120,1
6056719,30571650000158,1
6057119,8778201000126,1
6057119,3817043000152,1
6057119,20226846000151,1
6057119,8674752000140,1
6057819,3817043000152,0
6057819,27320140000101,1
6057819,4679119000193,1
6057819,20226846000151,1
6057819,8674752000140,1
6057919,4906156000197,1
6057919,14118455000110,1
6057919,10714416000125,1
1631619,19088045000198,0
1631619,18127470000186,0
1631619,17440965000106,0
1631619,25157541000159,1
1631619,4881913000115,1
6062719,8674752000140,1
6064019,22036755000189,1
6065219,22868821000187,0
6065219,29481384000193,0
6065219,1939439000147,1
1633719,10359279000158,0
1633719,10670251000137,0
1633719,20385922000171,0
1633719,1524627000104,1
6067919,22763480000185,1
6068319,35715234000876,1
6068519,26865810000102,1
6068919,10588767000137,1
6069219,3936626000100,1
6069419,28754499000141,0
6069419,26834801000146,1
6069919,9492800000141,1
6071219,11572908000196,1
6072419,9260688000113,1
6072419,9004901000126,1
6072919,15284881000197,1
6074219,29314271000101,1
6074219,27062419000124,1
6075419,7764918000237,1
6075419,31860198000107,1
6075419,21127085000143,1
6075419,3705644000173,1
6075419,13564759000149,1
6075919,15367556000198,1
6076519,28167665000103,1
6076619,15348142000111,1
6076619,27136199000136,1
6076619,7046164000107,1
6077119,34235824000162,0
6077119,24658568000162,0
6077119,5881170000146,1
6077219,9127069000155,1
6078719,10571093000168,1
6080319,8188833000130,1
6084919,60746948000112,1
6087719,13518835000180,0
6087719,19493224000100,0
6087719,26743338000127,1
1642419,29312896000126,1
1642419,63478895000194,1
6089419,21187875000114,1
6089419,27084224000185,1
6089419,7324070000144,1
6089419,21318384000165,1
6089419,22312199000126,1
6092419,22964948000108,0
6092419,24929831000100,1
6093419,33600358000104,0
6093419,13603534000154,0
6093419,29805880000155,1
6093419,18100267000116,1
6093419,34132697000176,1
6094419,21674464000153,1
6094919,16417577000133,1
6094919,9004901000126,1
6095419,21041234000157,1
6095619,29977481000171,0
6095619,412020000170,1
6095619,4918161000110,1
6095719,26696851000104,1
6096119,60746948000112,1
6096219,7905412000110,1
6098919,9210219000190,0
6098919,70099924000172,0
6098919,9478023000180,1
6098919,15218561000139,1
1649719,16515252000193,1
1649719,10649272000170,1
6104119,28302534000191,1
6104319,7608518000151,1
6104619,13364768000196,1
6105319,7479030000171,1
1650819,26832111000158,0
1650819,24127912000197,0
1650819,13344533000132,0
1650819,2413880000153,1
