licitacao;proponente;situacao
Doc. 08746/19;3,16153E+13;Vencedora
Doc. 08796/19;3,19004E+13;Vencedora
Doc. 08862/19;3,03177E+13;Perdedora
Doc. 08862/19;2,11813E+13;Vencedora
Doc. 08862/19;3,06446E+13;Vencedora
Doc. 08896/19;2,85619E+13;Vencedora
Doc. 08926/19;1,89209E+13;Perdedora
Doc. 08926/19;2,50802E+13;Perdedora
Doc. 08926/19;2,65427E+13;Vencedora
Doc. 08963/19;3,33844E+12;Vencedora
Doc. 09455/19;7,86093E+12;Vencedora
Doc. 09598/19;1,80089E+13;Vencedora
Doc. 09900/19;2,20073E+13;Vencedora
Doc. 10056/19;2,46586E+13;Perdedora
Doc. 10056/19;2,05334E+13;Vencedora
Doc. 10324/19;1,98541E+13;Vencedora
Proc. 02526/19;4,32019E+12;Perdedora
Proc. 02526/19;5,07934E+12;Vencedora
Doc. 10440/19;2,18545E+13;Vencedora
Doc. 10494/19;9,35193E+12;Vencedora
Doc. 10498/19;1,3051E+13;Vencedora
Doc. 10523/19;1,3051E+13;Vencedora
Doc. 10541/19;2,11203E+13;Vencedora
Doc. 10619/19;5,13529E+12;Vencedora
Doc. 10619/19;6,12866E+12;Vencedora
Doc. 10646/19;2,97466E+12;Vencedora
Doc. 10655/19;1,537E+13;Vencedora
Proc. 02659/19;1,45754E+13;Perdedora
Proc. 02659/19;1,94208E+13;Vencedora
Doc. 10814/19;1,41309E+13;Vencedora
Doc. 10872/19;1,41408E+13;Vencedora
Doc. 10908/19;1,49509E+12;Perdedora
Doc. 10908/19;2,31736E+13;Perdedora
Doc. 10908/19;2,16894E+12;Vencedora
Doc. 11223/19;4,96961E+12;Vencedora
Doc. 11223/19;9,51374E+12;Vencedora
Doc. 11223/19;3,05597E+13;Vencedora
Doc. 11236/19;2,95565E+13;Vencedora
Doc. 11236/19;2,28959E+13;Vencedora
Proc. 02744/19;3,54199E+13;Vencedora
Doc. 11290/19;9,20073E+12;Vencedora
Doc. 11406/19;7,89256E+12;Perdedora
Doc. 11406/19;7,65642E+12;Vencedora
Doc. 11478/19;1,02911E+13;Vencedora
Doc. 11621/19;2,27517E+13;Perdedora
Doc. 11621/19;2,12405E+13;Perdedora
Doc. 11621/19;2,7701E+13;Perdedora
Doc. 11621/19;2,3159E+13;Perdedora
Doc. 11621/19;2,28852E+13;Perdedora
Doc. 11621/19;2,79446E+13;Perdedora
Doc. 11621/19;1,11224E+13;Vencedora
Doc. 11630/19;4,44179E+12;Vencedora
Doc. 11644/19;2,95653E+13;Vencedora
Doc. 11698/19;1,24619E+13;Vencedora
Doc. 11744/19;2,04746E+13;Vencedora
Doc. 11878/19;8,649E+12;Vencedora
Doc. 11879/19;9,37135E+12;Vencedora
Doc. 11889/19;2,50802E+13;Perdedora
Doc. 11889/19;1,2097E+13;Perdedora
Doc. 11889/19;1,67072E+13;Vencedora
Doc. 11890/19;2,22551E+13;Vencedora
Doc. 11891/19;1,2097E+13;Vencedora
Doc. 11892/19;1,67072E+13;Perdedora
Doc. 11892/19;3,06884E+13;Vencedora
Doc. 11998/19;2,94827E+13;Vencedora
Doc. 12026/19;7,93609E+12;Vencedora
Doc. 12088/19;3,06106E+13;Vencedora
Doc. 12123/19;4,07884E+12;Vencedora
Doc. 12152/19;2,8054E+13;Vencedora
Doc. 12152/19;8,94325E+12;Vencedora
Doc. 12239/19;1,71442E+13;Vencedora
Doc. 12241/19;5,29333E+12;Vencedora
Doc. 12350/19;1,23501E+13;Vencedora
Doc. 12385/19;1,52641E+13;Vencedora
Doc. 12398/19;1,52641E+13;Vencedora
Doc. 12424/19;9,62929E+12;Vencedora
Doc. 12432/19;1,2594E+13;Vencedora
Doc. 12623/19;1,85042E+13;Vencedora
Doc. 12642/19;1,05964E+13;Vencedora
Doc. 12708/19;1,46453E+13;Vencedora
Doc. 12745/19;1,9539E+13;Perdedora
Doc. 12745/19;2,92293E+13;Vencedora
Doc. 13185/19;1,44966E+13;Perdedora
Doc. 13185/19;2,24003E+13;Perdedora
Doc. 13185/19;2,40558E+13;Vencedora
Doc. 13244/19;1,51618E+13;Perdedora
Doc. 13244/19;2,00103E+13;Vencedora
Doc. 13254/19;9,05646E+12;Vencedora
Doc. 13406/19;2,98441E+13;Vencedora
Doc. 13436/19;7,56385E+12;Vencedora
Doc. 13439/19;8,94325E+12;Vencedora
Doc. 13439/19;2,42154E+13;Vencedora
Doc. 13439/19;9,6136E+12;Vencedora
Doc. 13632/19;1,46597E+13;Vencedora
Doc. 13693/19;9,18183E+12;Perdedora
Doc. 13693/19;8,68695E+12;Perdedora
Doc. 13693/19;1,33511E+13;Perdedora
Doc. 13693/19;4,44179E+12;Perdedora
Doc. 13693/19;1,11706E+13;Vencedora
Doc. 13706/19;1,9088E+13;Vencedora
Doc. 13722/19;2,4756E+13;Vencedora
Doc. 13723/19;2,30117E+13;Perdedora
Doc. 13723/19;2,67573E+13;Perdedora
Doc. 13723/19;3,11722E+13;Vencedora
Doc. 13768/19;2,83143E+13;Perdedora
Doc. 13768/19;2,71171E+13;Vencedora
Doc. 13768/19;1,87833E+13;Vencedora
Doc. 13839/19;4,66769E+12;Perdedora
Doc. 13839/19;1,70554E+13;Perdedora
Doc. 13839/19;2,1331E+13;Perdedora
Doc. 13839/19;8,98399E+12;Perdedora
Doc. 13839/19;3,00968E+13;Vencedora
Doc. 14071/19;3,05597E+13;Vencedora
Doc. 14071/19;3,16677E+13;Vencedora
Doc. 14071/19;1,18957E+13;Vencedora
Doc. 14117/19;2,09358E+13;Vencedora
Doc. 14134/19;1,3051E+13;Vencedora
Doc. 14210/19;2,23207E+13;Vencedora
Doc. 14210/19;3,54913E+13;Vencedora
Doc. 14213/19;5,18204E+11;Perdedora
Doc. 14213/19;1,78863E+13;Perdedora
Doc. 14213/19;1,1501E+13;Perdedora
Doc. 14213/19;1,87833E+13;Perdedora
Doc. 14213/19;1,9297E+13;Vencedora
Proc. 03268/19;2,06901E+12;Perdedora
Proc. 03268/19;1,94932E+13;Perdedora
Proc. 03268/19;2,34976E+12;Perdedora
Proc. 03268/19;1,24027E+13;Perdedora
Proc. 03268/19;3,55868E+13;Perdedora
Proc. 03268/19;2,79446E+13;Perdedora
Proc. 03268/19;2,16454E+13;Perdedora
Proc. 03268/19;2,30117E+13;Perdedora
Proc. 03268/19;2,42635E+13;Perdedora
Proc. 03268/19;9,0844E+12;Vencedora
Doc. 14222/19;6,12866E+12;Vencedora
Doc. 14231/19;5,29333E+12;Vencedora
Doc. 14295/19;1,88949E+13;Vencedora
Doc. 14457/19;1,37218E+13;Perdedora
Doc. 14457/19;2,40648E+13;Vencedora
Doc. 14517/19;1,31118E+13;Vencedora
Doc. 14530/19;2,71046E+13;Vencedora
Doc. 14584/19;1,96135E+13;Vencedora
Doc. 14635/19;1,89209E+13;Vencedora
Doc. 14649/19;2,24556E+13;Vencedora
Doc. 14653/19;1,09545E+13;Vencedora
Doc. 14665/19;2,74095E+13;Vencedora
Doc. 14665/19;8,69067E+12;Vencedora
Doc. 14665/19;3,1313E+13;Vencedora
Doc. 14665/19;2,03384E+13;Vencedora
Doc. 14665/19;2,78155E+13;Vencedora
Doc. 14665/19;2,7593E+13;Vencedora
Doc. 14672/19;2,35714E+13;Perdedora
Doc. 14672/19;5,88117E+12;Perdedora
Doc. 14672/19;1,06765E+13;Perdedora
Doc. 14672/19;1,65875E+12;Perdedora
Doc. 14672/19;3,03215E+13;Vencedora
Doc. 14736/19;6,12866E+12;Vencedora
Doc. 14743/19;8,93034E+12;Vencedora
Doc. 15132/19;1,33273E+13;Vencedora
Doc. 15180/19;2,73375E+13;Vencedora
Doc. 15181/19;2,18545E+13;Vencedora
Doc. 15234/19;2,71505E+13;Vencedora
Doc. 15347/19;1,89175E+13;Vencedora
Doc. 15390/19;1,29671E+13;Perdedora
Doc. 15390/19;1,08268E+13;Perdedora
Doc. 15390/19;1,34262E+13;Vencedora
Doc. 15487/19;2,97275E+13;Vencedora
Doc. 15487/19;1,10834E+13;Vencedora
Doc. 15697/19;1,06292E+13;Vencedora
Doc. 15876/19;2,23718E+13;Vencedora
Doc. 15949/19;2,69797E+13;Vencedora
Doc. 16097/19;3,05323E+13;Perdedora
Doc. 16097/19;1,09061E+13;Vencedora
Doc. 16233/19;1,05964E+13;Vencedora
Doc. 16287/19;1,05711E+13;Vencedora
Doc. 16290/19;2,91076E+13;Perdedora
Doc. 16290/19;1,33511E+13;Perdedora
Doc. 16290/19;2,67433E+13;Vencedora
Doc. 16296/19;1,94208E+13;Vencedora
Doc. 16309/19;2,67812E+13;Vencedora
Doc. 16335/19;2,62786E+12;Perdedora
Doc. 16335/19;1,02911E+13;Perdedora
Doc. 16335/19;1,08411E+12;Vencedora
Doc. 16336/19;5,15747E+12;Perdedora
Doc. 16336/19;1,08411E+12;Perdedora
Doc. 16336/19;2,27592E+13;Perdedora
Doc. 16336/19;2,86971E+13;Perdedora
Doc. 16336/19;1,02911E+13;Perdedora
Doc. 16336/19;2,62786E+12;Perdedora
Doc. 16336/19;1,5003E+13;Vencedora
Doc. 16346/19;2,91027E+13;Perdedora
Doc. 16346/19;1,51618E+13;Perdedora
Doc. 16346/19;2,00103E+13;Perdedora
Doc. 16346/19;2,40244E+13;Perdedora
Doc. 16346/19;2,69797E+13;Perdedora
Doc. 16346/19;2,7701E+13;Perdedora
Doc. 16346/19;2,28852E+13;Perdedora
Doc. 16346/19;4,32612E+12;Perdedora
Doc. 16346/19;8,78436E+12;Perdedora
Doc. 16346/19;1,05652E+13;Perdedora
Doc. 16346/19;8,59797E+12;Perdedora
Doc. 16346/19;1,23351E+12;Perdedora
Doc. 16346/19;1,89209E+13;Vencedora
Doc. 16359/19;2,21637E+13;Vencedora
Doc. 16362/19;5,90507E+12;Vencedora
Doc. 16403/19;1,75608E+13;Perdedora
Doc. 16403/19;2,1331E+13;Vencedora
Doc. 16426/19;2,65428E+13;Vencedora
Doc. 16723/19;5,93559E+12;Perdedora
Doc. 16723/19;1,05409E+13;Vencedora
Doc. 16817/19;2,62786E+12;Vencedora
Doc. 16850/19;5,88117E+12;Perdedora
Doc. 16850/19;2,05334E+13;Perdedora
Doc. 16850/19;5,15747E+12;Perdedora
Doc. 16850/19;2,69797E+13;Vencedora
Doc. 17311/19;3,33844E+12;Vencedora
Doc. 17553/19;1,11034E+13;Vencedora
Doc. 17575/19;5,90507E+12;Vencedora
Proc. 03776/19;2,83968E+13;Vencedora
Doc. 18030/19;1,98639E+13;Vencedora
Doc. 18155/19;2,69797E+13;Perdedora
Doc. 18155/19;3,11625E+13;Perdedora
Doc. 18155/19;1,89209E+13;Perdedora
Doc. 18155/19;2,24556E+13;Perdedora
Doc. 18155/19;9,13304E+12;Perdedora
Doc. 18155/19;1,89175E+13;Vencedora
Doc. 18156/19;3,11625E+13;Perdedora
Doc. 18156/19;2,24556E+13;Perdedora
Doc. 18156/19;9,13304E+12;Perdedora
Doc. 18156/19;1,89209E+13;Perdedora
Doc. 18156/19;1,89175E+13;Vencedora
Doc. 18718/19;2,69797E+13;Vencedora
Doc. 18976/19;2,75124E+13;Perdedora
Doc. 18976/19;5,15747E+12;Perdedora
Doc. 18976/19;1,2097E+13;Perdedora
Doc. 18976/19;2,60923E+13;Vencedora
Doc. 19067/19;9,51299E+12;Vencedora
Doc. 19142/19;1,04884E+13;Vencedora
Doc. 19363/19;5,29333E+12;Vencedora
Doc. 19410/19;1,57185E+13;Vencedora
Proc. 04435/19;2,83025E+13;Perdedora
Proc. 04435/19;1,4444E+13;Vencedora
Doc. 19531/19;1,89209E+13;Perdedora
Doc. 19531/19;3,44433E+12;Vencedora
Proc. 04542/19;1,44024E+13;Vencedora
Proc. 04542/19;5,47531E+12;Vencedora
Doc. 19611/19;3,19004E+13;Vencedora
Doc. 19644/19;2,40648E+13;Perdedora
Doc. 19644/19;2,91076E+13;Vencedora
Doc. 19645/19;3,03177E+13;Perdedora
Doc. 19645/19;2,40648E+13;Perdedora
Doc. 19645/19;2,91076E+13;Vencedora
Doc. 19647/19;2,40648E+13;Perdedora
Doc. 19647/19;3,03177E+13;Perdedora
Doc. 19647/19;2,91076E+13;Vencedora
Doc. 19697/19;2,24556E+13;Vencedora
Doc. 19834/19;1,67151E+13;Perdedora
Doc. 19834/19;3,27897E+12;Perdedora
Doc. 19834/19;7,60931E+12;Perdedora
Doc. 19834/19;1,05075E+13;Perdedora
Doc. 19834/19;2,74043E+13;Vencedora
Doc. 19841/19;3,16153E+13;Vencedora
Doc. 19949/19;1,94208E+13;Vencedora
Doc. 19995/19;1,7441E+13;Perdedora
Doc. 19995/19;4,32612E+12;Perdedora
Doc. 19995/19;4,88191E+12;Perdedora
Doc. 19995/19;5,88117E+12;Perdedora
Doc. 19995/19;1,81275E+13;Perdedora
Doc. 19995/19;3,06769E+13;Vencedora
Doc. 20094/19;5,15747E+12;Perdedora
Doc. 20094/19;1,42244E+13;Perdedora
Doc. 20094/19;2,35876E+13;Vencedora
Doc. 20231/19;7,47903E+12;Perdedora
Doc. 20231/19;7,80426E+12;Perdedora
Doc. 20231/19;8,38124E+12;Perdedora
Doc. 20231/19;7,90963E+12;Perdedora
Doc. 20231/19;6,94902E+12;Vencedora
Doc. 20345/19;2,8997E+13;Vencedora
Proc. 04786/19;4,12036E+13;Vencedora
Doc. 20409/19;1,035E+12;Vencedora
Doc. 20422/19;4,0677E+12;Vencedora
Doc. 20422/19;7,55313E+12;Vencedora
Doc. 20598/19;2,00103E+13;Perdedora
Doc. 20598/19;2,52151E+13;Perdedora
Doc. 20598/19;2,35714E+13;Vencedora
Doc. 20613/19;2,81141E+13;Vencedora
Doc. 20619/19;7,52455E+12;Perdedora
Doc. 20619/19;8,43865E+12;Vencedora
Doc. 20621/19;3,56369E+12;Perdedora
Doc. 20621/19;1,07603E+13;Perdedora
Doc. 20621/19;4,48994E+11;Vencedora
Doc. 20626/19;7,52455E+12;Vencedora
Doc. 20651/19;3,19004E+13;Vencedora
Doc. 20700/19;2,65427E+13;Vencedora
Proc. 04932/19;9,91318E+12;Vencedora
Doc. 20827/19;6,1272E+11;Vencedora
Proc. 04983/19;2,05334E+13;Perdedora
Proc. 04983/19;8,71117E+12;Perdedora
Proc. 04983/19;7,86115E+12;Vencedora
Doc. 21024/19;5,15747E+12;Vencedora
Doc. 21298/19;1,11706E+13;Vencedora
Doc. 21402/19;2,71046E+13;Vencedora
Doc. 21503/19;2,86957E+13;Vencedora
Doc. 21744/19;1,71442E+13;Vencedora
Doc. 21745/19;1,72673E+13;Vencedora
Doc. 21775/19;8,76648E+12;Perdedora
Doc. 21775/19;2,12405E+13;Perdedora
Doc. 21775/19;2,40244E+13;Perdedora
Doc. 21775/19;1,74907E+13;Perdedora
Doc. 21775/19;1,7441E+13;Perdedora
Doc. 21775/19;1,02911E+13;Perdedora
Doc. 21775/19;1,05652E+13;Perdedora
Doc. 21775/19;2,7701E+13;Vencedora
Doc. 21851/19;5,93559E+12;Vencedora
Doc. 21857/19;3,0233E+13;Vencedora
Doc. 21914/19;9,18321E+12;Vencedora
Doc. 21920/19;9,18321E+12;Vencedora
Doc. 21935/19;3,52867E+13;Vencedora
Proc. 05288/19;4,32612E+12;Vencedora
Doc. 22059/19;1,72877E+13;Perdedora
Doc. 22059/19;2,94827E+13;Perdedora
Doc. 22059/19;2,25762E+13;Vencedora
Doc. 22073/19;1,76207E+13;Perdedora
Doc. 22073/19;2,98296E+13;Perdedora
Doc. 22073/19;2,07573E+13;Vencedora
Doc. 22437/19;1,2097E+13;Vencedora
Doc. 22438/19;1,2097E+13;Vencedora
Doc. 22462/19;1,06292E+13;Vencedora
Doc. 22853/19;7,47903E+12;Vencedora
Doc. 22891/19;1,34318E+13;Vencedora
Doc. 22897/19;2,02564E+13;Perdedora
Doc. 22897/19;2,52505E+13;Vencedora
Doc. 22898/19;2,52505E+13;Vencedora
Doc. 23063/19;1,69723E+13;Vencedora
Doc. 23064/19;2,6995E+13;Vencedora
Doc. 23126/19;2,40648E+13;Perdedora
Doc. 23126/19;2,91076E+13;Vencedora
Doc. 23213/19;1,89209E+13;Vencedora
Doc. 23248/19;2,21637E+13;Vencedora
Doc. 23249/19;2,21637E+13;Vencedora
Doc. 23250/19;9,37135E+12;Vencedora
Doc. 23343/19;2,67541E+13;Vencedora
Doc. 23464/19;8,16029E+12;Vencedora
Doc. 23464/19;1,08317E+13;Vencedora
Doc. 23464/19;6,34789E+13;Vencedora
Doc. 23481/19;2,11203E+13;Perdedora
Doc. 23481/19;9,91318E+12;Vencedora
Doc. 23484/19;1,08857E+13;Vencedora
Doc. 23522/19;8,16029E+12;Vencedora
Doc. 23522/19;1,08317E+13;Vencedora
Doc. 23574/19;3,19004E+13;Perdedora
Doc. 23574/19;2,98287E+13;Vencedora
Doc. 23590/19;1,98693E+11;Vencedora
Doc. 23591/19;1,98693E+11;Vencedora
Doc. 23648/19;8,60607E+12;Vencedora
Doc. 23707/19;5,93559E+12;Perdedora
Doc. 23707/19;1,57059E+13;Vencedora
Doc. 23823/19;4,67086E+11;Vencedora
Doc. 23830/19;2,68058E+13;Vencedora
Doc. 23839/19;8,59797E+12;Vencedora
Doc. 23880/19;4,09802E+13;Perdedora
Doc. 23880/19;4,92611E+12;Perdedora
Doc. 23880/19;7,23965E+12;Vencedora
Doc. 23922/19;3,18949E+13;Vencedora
Proc. 06569/19;6,18283E+12;Vencedora
Doc. 24493/19;2,79446E+13;Perdedora
Doc. 24493/19;7,60931E+12;Perdedora
Doc. 24493/19;1,33511E+13;Perdedora
Doc. 24493/19;1,11706E+13;Perdedora
Doc. 24493/19;2,02564E+13;Perdedora
Doc. 24493/19;2,30117E+13;Perdedora
Doc. 24493/19;2,67434E+13;Perdedora
Doc. 24493/19;2,52505E+13;Vencedora
Doc. 24576/19;1,70554E+13;Vencedora
Doc. 24583/19;1,70554E+13;Vencedora
Doc. 24590/19;2,33802E+13;Vencedora
Doc. 24833/19;7,55313E+12;Vencedora
Doc. 24937/19;9,24845E+12;Vencedora
Doc. 24967/19;9,335E+12;Vencedora
Doc. 24980/19;8,67475E+12;Vencedora
Doc. 25086/19;1,67151E+13;Perdedora
Doc. 25086/19;3,03177E+13;Perdedora
Doc. 25086/19;3,06446E+13;Vencedora
Doc. 25092/19;3,03177E+13;Perdedora
Doc. 25092/19;1,67151E+13;Perdedora
Doc. 25092/19;3,06446E+13;Vencedora
Doc. 25104/19;2,30652E+13;Vencedora
Doc. 25145/19;1,08723E+13;Vencedora
Doc. 25194/19;4,96918E+12;Vencedora
Doc. 25214/19;1,90087E+13;Perdedora
Doc. 25214/19;1,37774E+13;Vencedora
Doc. 25251/19;2,98789E+13;Perdedora
Doc. 25251/19;1,74907E+13;Perdedora
Doc. 25251/19;2,69797E+13;Perdedora
Doc. 25251/19;2,70592E+13;Perdedora
Doc. 25251/19;2,60923E+13;Perdedora
Doc. 25251/19;2,05334E+13;Perdedora
Doc. 25251/19;2,7701E+13;Vencedora
Doc. 25453/19;1,65875E+12;Vencedora
Doc. 25459/19;2,39606E+13;Perdedora
Doc. 25459/19;1,15464E+13;Vencedora
Doc. 25710/19;1,9031E+13;Vencedora
Doc. 25716/19;5,0313E+12;Vencedora
Doc. 25720/19;2,77761E+13;Vencedora
Doc. 25829/19;2,29008E+13;Vencedora
Doc. 25910/19;2,93998E+13;Vencedora
Doc. 25910/19;1,95535E+13;Vencedora
Doc. 25910/19;2,72502E+13;Vencedora
Doc. 25910/19;1,95671E+13;Vencedora
Doc. 25910/19;2,17262E+13;Vencedora
Doc. 25910/19;1,9539E+13;Vencedora
Doc. 25910/19;1,95751E+13;Vencedora
Doc. 25910/19;1,98257E+13;Vencedora
Doc. 25951/19;1,53641E+13;Perdedora
Doc. 25951/19;2,97113E+13;Vencedora
Doc. 26087/19;5,93559E+12;Perdedora
Doc. 26087/19;1,7279E+13;Vencedora
Doc. 26235/19;1,26718E+13;Vencedora
Doc. 26242/19;2,22902E+13;Vencedora
Doc. 26277/19;1,89209E+13;Perdedora
Doc. 26277/19;2,7743E+13;Perdedora
Doc. 26277/19;9,13304E+12;Vencedora
Doc. 26379/19;1,05964E+13;Vencedora
Doc. 26380/19;1,05964E+13;Vencedora
Doc. 26487/19;2,94954E+13;Vencedora
Doc. 26492/19;2,90844E+13;Vencedora
Doc. 26492/19;8,16029E+12;Vencedora
Doc. 26506/19;2,66015E+13;Perdedora
Doc. 26506/19;9,50264E+12;Perdedora
Doc. 26506/19;1,35073E+13;Vencedora
Doc. 26676/19;9,20073E+12;Vencedora
Doc. 26762/19;2,62786E+12;Vencedora
Doc. 27141/19;3,52867E+13;Vencedora
Doc. 27219/19;1,26718E+13;Vencedora
Proc. 07341/19;1,0735E+13;Vencedora
Proc. 07341/19;2,92547E+13;Vencedora
Proc. 07351/19;4,44179E+12;Vencedora
Doc. 27449/19;2,4321E+13;Vencedora
Proc. 07377/19;1,07446E+13;Vencedora
Proc. 07383/19;2,73506E+12;Vencedora
Doc. 27601/19;2,97113E+13;Vencedora
Doc. 27620/19;1,02911E+13;Vencedora
Proc. 07398/19;2,11203E+13;Perdedora
Proc. 07398/19;1,27588E+12;Perdedora
Proc. 07398/19;2,34976E+12;Vencedora
Doc. 27784/19;2,50802E+13;Vencedora
Doc. 27883/19;1,98694E+11;Perdedora
Doc. 27883/19;2,02564E+13;Perdedora
Doc. 27883/19;2,79446E+13;Perdedora
Doc. 27883/19;3,55868E+13;Vencedora
Doc. 27916/19;2,22327E+13;Vencedora
Doc. 27916/19;2,16783E+13;Vencedora
Doc. 27930/19;3,11625E+13;Vencedora
Proc. 07490/19;3,12469E+13;Vencedora
Proc. 07490/19;3,19004E+13;Vencedora
Doc. 27978/19;2,16454E+13;Vencedora
Doc. 27999/19;3,44433E+12;Vencedora
Doc. 28035/19;1,08317E+13;Vencedora
Doc. 28035/19;8,16029E+12;Vencedora
Doc. 28035/19;6,34789E+13;Vencedora
Doc. 28042/19;2,42797E+13;Vencedora
Doc. 28046/19;2,80415E+13;Vencedora
Doc. 28060/19;2,6904E+13;Vencedora
Doc. 28085/19;3,03177E+13;Vencedora
Doc. 28094/19;1,17302E+13;Vencedora
Doc. 28100/19;2,79446E+13;Perdedora
Doc. 28100/19;1,72877E+13;Perdedora
Doc. 28100/19;2,91076E+13;Perdedora
Doc. 28100/19;2,06901E+12;Vencedora
Doc. 28101/19;8,78436E+12;Perdedora
Doc. 28101/19;2,28852E+13;Perdedora
Doc. 28101/19;2,91076E+13;Perdedora
Doc. 28101/19;1,72877E+13;Perdedora
Doc. 28101/19;2,94827E+13;Perdedora
Doc. 28101/19;1,11706E+13;Perdedora
Doc. 28101/19;2,06901E+12;Perdedora
Doc. 28101/19;2,79446E+13;Perdedora
Doc. 28101/19;2,19334E+13;Perdedora
Doc. 28101/19;2,12405E+13;Vencedora
Doc. 28133/19;6,34789E+13;Vencedora
Doc. 28133/19;1,27109E+13;Vencedora
Doc. 28133/19;8,16029E+12;Vencedora
Doc. 28272/19;5,08079E+12;Vencedora
Doc. 28272/19;2,03859E+13;Vencedora
Doc. 28272/19;8,93213E+12;Vencedora
Doc. 28361/19;9,26083E+12;Vencedora
Doc. 28364/19;7,15601E+12;Vencedora
Doc. 28397/19;4,31995E+12;Vencedora
Doc. 28406/19;4,31995E+12;Vencedora
Doc. 28413/19;2,50802E+13;Vencedora
Doc. 28417/19;2,84244E+12;Vencedora
Doc. 28425/19;1,94208E+13;Vencedora
Doc. 28571/19;2,05334E+13;Perdedora
Doc. 28571/19;2,91027E+13;Vencedora
Doc. 28787/19;1,30881E+13;Vencedora
Doc. 28799/19;5,90507E+12;Vencedora
Doc. 28912/19;9,566E+12;Vencedora
Doc. 28929/19;1,9293E+13;Vencedora
Doc. 29040/19;7,63812E+12;Vencedora
Doc. 29042/19;7,63812E+12;Vencedora
Doc. 29048/19;8,92287E+12;Vencedora
Doc. 29048/19;8,6021E+12;Vencedora
Doc. 29048/19;1,19712E+13;Vencedora
Doc. 29108/19;3,1095E+13;Vencedora
Doc. 29171/19;1,52338E+13;Perdedora
Doc. 29171/19;1,37218E+13;Vencedora
Doc. 29244/19;3,04425E+13;Vencedora
Proc. 07879/19;2,12405E+13;Vencedora
Doc. 29303/19;1,05964E+13;Vencedora
Doc. 29304/19;2,16454E+13;Perdedora
Doc. 29304/19;3,12469E+13;Perdedora
Doc. 29304/19;1,72877E+13;Vencedora
Doc. 29325/19;2,02841E+13;Vencedora
Doc. 29390/19;2,00103E+13;Vencedora
Doc. 29452/19;2,02564E+13;Perdedora
Doc. 29452/19;1,52338E+13;Perdedora
Doc. 29452/19;3,03177E+13;Perdedora
Doc. 29452/19;5,93559E+12;Perdedora
Doc. 29452/19;2,24369E+13;Vencedora
Doc. 29453/19;1,537E+13;Vencedora
Doc. 29522/19;2,30117E+13;Perdedora
Doc. 29522/19;2,79446E+13;Vencedora
Doc. 29534/19;3,26517E+13;Vencedora
Doc. 29541/19;1,4691E+13;Vencedora
Doc. 29744/19;3,24659E+12;Vencedora
Proc. 08041/19;8,0613E+12;Vencedora
Doc. 29982/19;2,96202E+13;Vencedora
Doc. 30122/19;5,43737E+12;Vencedora
Doc. 30158/19;2,67541E+13;Perdedora
Doc. 30158/19;2,02888E+13;Vencedora
Doc. 30172/19;2,79446E+13;Vencedora
Doc. 30195/19;2,79446E+13;Vencedora
Doc. 30200/19;1,80044E+13;Vencedora
Doc. 30200/19;1,09545E+13;Vencedora
Doc. 30203/19;8,79166E+12;Vencedora
Doc. 30212/19;1,11502E+13;Vencedora
Doc. 30213/19;2,92626E+13;Vencedora
Doc. 30214/19;1,11502E+13;Vencedora
Doc. 30393/19;1,76207E+13;Perdedora
Doc. 30393/19;1,70554E+13;Vencedora
Proc. 08189/19;7,60931E+12;Vencedora
Doc. 30461/19;8,16029E+12;Vencedora
Doc. 30560/19;5,79799E+12;Vencedora
Doc. 30804/19;1,67072E+13;Vencedora
Doc. 30829/19;2,81141E+13;Perdedora
Doc. 30829/19;3,1095E+13;Perdedora
Doc. 30829/19;3,0233E+13;Vencedora
Doc. 30941/19;7,17767E+12;Perdedora
Doc. 30941/19;1,08411E+12;Perdedora
Doc. 30941/19;2,62876E+13;Vencedora
Doc. 30987/19;1,77119E+13;Vencedora
Doc. 30987/19;1,86378E+13;Vencedora
Doc. 31008/19;1,23351E+12;Perdedora
Doc. 31008/19;1,43132E+13;Perdedora
Doc. 31008/19;1,78098E+13;Perdedora
Doc. 31008/19;2,75064E+12;Vencedora
Doc. 31016/19;1,23351E+12;Perdedora
Doc. 31016/19;2,75064E+12;Perdedora
Doc. 31016/19;1,78098E+13;Perdedora
Doc. 31016/19;1,43132E+13;Perdedora
Doc. 31016/19;1,89209E+13;Perdedora
Doc. 31016/19;4,32612E+12;Vencedora
Doc. 31024/19;2,27592E+13;Vencedora
Doc. 31088/19;2,27592E+13;Perdedora
Doc. 31088/19;1,35701E+13;Vencedora
Doc. 31149/19;2,97113E+13;Vencedora
Doc. 31153/19;2,67434E+13;Vencedora
Proc. 08487/19;1,30995E+12;Vencedora
Proc. 08487/19;8,17256E+12;Vencedora
Doc. 31179/19;7,17767E+12;Vencedora
Doc. 31272/19;1,05964E+13;Vencedora
Doc. 31284/19;1,37774E+13;Perdedora
Doc. 31284/19;1,11706E+13;Perdedora
Doc. 31284/19;5,07934E+12;Vencedora
Doc. 31293/19;2,71975E+13;Vencedora
Doc. 31317/19;1,11706E+13;Perdedora
Doc. 31317/19;7,52455E+12;Perdedora
Doc. 31317/19;1,74403E+13;Perdedora
Doc. 31317/19;1,52338E+13;Perdedora
Doc. 31317/19;2,11203E+13;Perdedora
Doc. 31317/19;2,90503E+13;Vencedora
Doc. 31349/19;2,65428E+13;Vencedora
Proc. 08589/19;2,37824E+13;Vencedora
