licitacao, proponente, situacao
5638519,18200000000000,0
5638519,26100000000000,0
5638519,13500000000000,1
5660619,19300000000000,0
5660619,24700000000000,1
5667119,18100000000000,1
5667119,22900000000000,1
5677719,10600000000000,1
5690019,15700000000000,1
5691819,10900000000000,1
1520219,31400000000000,0
1520219,9180000000000,0
1520219,4440000000000,1
5707019,20300000000000,0
5707019,12400000000000,0
5707019,27900000000000,1
5708419,14000000000000,1
5722719,19300000000000,1
5729019,3340000000000,0
5729019,20900000000000,0
5729019,25100000000000,0
5729019,28100000000000,0
5729019,7260000000000,0
5729019,8650000000000,1
5729519,17400000000000,0
5729519,26500000000000,0
5729519,26100000000000,0
5729519,2630000000000,0
5729519,20900000000000,1
5731619,19600000000000,1
5736019,26500000000000,0
5736019,15200000000000,0
5736019,27500000000000,1
5745819,1660000000000,1
5746119,18900000000000,0
5746119,35600000000000,0
5746119,5880000000000,0
5746119,26900000000000,0
5746119,9130000000000,1
5746519,19100000000000,1
5746519,18900000000000,1
5755719,22600000000000,1
5756919,18000000000000,0
5756919,3340000000000,0
5756919,26800000000000,1
1536019,29100000000000,1
5765519,19500000000000,0
5765519,32500000000000,0
5765519,35600000000000,0
5765519,24700000000000,0
5765519,15000000000000,1
5788719,2860000000000,0
5788719,22900000000000,0
5788719,8650000000000,0
5788719,22800000000000,1
5793019,9220000000000,0
5793019,19300000000000,0
5793019,8770000000000,0
5793019,70100000000000,0
5793019,7910000000000,0
5793019,17300000000000,0
5793019,8790000000000,0
5793019,15400000000000,1
5808219,30600000000000,0
5808219,30300000000000,1
5815719,22900000000000,1
5815719,18100000000000,1
5817619,27100000000000,0
5817619,27800000000000,1
1551519,36400000000000,0
1551519,40900000000000,0
1551519,11600000000000,0
1551519,24200000000000,0
1551519,25900000000000,0
1551519,8440000000000,1
5826619,31100000000000,1
5834219,5800000000000,1
5836719,30200000000000,0
5836719,27900000000000,1
5839019,20900000000000,0
5839019,29800000000000,0
5839019,24400000000000,1
5839519,27700000000000,1
5842419,26100000000000,1
5844419,29900000000000,0
5844419,25200000000000,0
5844419,29800000000000,0
5844419,29800000000000,0
5844419,5880000000000,0
5844419,29700000000000,1
5846619,31000000000000,0
5846619,31100000000000,1
5847919,10300000000000,0
5847919,26600000000000,0
5847919,24300000000000,0
5847919,24900000000000,1
5858019,4460000000000,1
5858219,20900000000000,0
5858219,7260000000000,1
1566519,1080000000000,1
5878119,15000000000000,1
5879619,9320000000000,1
5879719,9320000000000,1
5881319,27900000000000,1
5887919,5160000000000,0
5887919,17800000000000,0
5887919,15000000000000,0
5887919,15200000000000,1
1574719,18900000000000,1
5923119,4650000000000,0
5923119,19200000000000,1
5924219,15000000000000,1
5925619,15000000000000,0
5925619,27100000000000,0
5925619,25200000000000,1
5927119,21900000000000,0
5927119,23900000000000,0
5927119,21600000000000,1
5927519,10500000000000,0
5927519,26500000000000,0
5927519,22100000000000,1
5931919,33900000000000,1
5935119,17600000000000,0
5935119,28900000000000,0
5935119,24900000000000,1
1597119,9610000000000,0
1597119,14000000000000,0
1597119,9220000000000,0
1597119,16700000000000,0
1597119,8770000000000,0
1597119,976000000000,0
1597119,1280000000000,0
1597119,10800000000000,0
1597119,4020000000000,0
1597119,15400000000000,1
5945919,25100000000000,1
5946419,20900000000000,0
5946419,19500000000000,1
5953919,31000000000000,0
5953919,20200000000000,0
5953919,21600000000000,0
5953919,27900000000000,0
5953919,21900000000000,0
5953919,31900000000000,0
5953919,31100000000000,1
5955019,24400000000000,0
5955019,9130000000000,1
5956519,21900000000000,0
5956519,17600000000000,0
5956519,30300000000000,1
5975019,27900000000000,1
1606019,18900000000000,0
1606019,19400000000000,1
5993619,7800000000000,1
1616719,40800000000000,0
1616719,469000000000,1
6018119,19400000000000,1
6027919,8440000000000,0
6027919,30700000000000,1
6028619,33500000000000,0
6028619,30700000000000,1
6033919,29800000000000,1
6041819,70200000000000,1
6043019,10600000000000,1
6043119,10600000000000,1
1628119,2740000000000,1
6046619,2290000000000,1
6047219,13600000000000,0
6047219,27000000000000,0
6047219,24400000000000,0
6047219,31200000000000,1
6047519,24400000000000,0
6047519,27000000000000,0
6047519,13600000000000,0
6047519,31200000000000,1
6047919,4390000000000,1
1631619,19100000000000,0
1631619,18100000000000,0
1631619,17400000000000,0
1631619,25200000000000,1
1631619,4880000000000,1
6068919,10600000000000,1
6077119,34200000000000,0
6077119,24700000000000,0
6077119,5880000000000,1
6078719,10600000000000,1
6087719,13500000000000,0
6087719,19500000000000,0
6087719,26700000000000,1
6105319,7480000000000,1
6118419,26100000000000,1
6125919,1790000000000,1
6127719,1790000000000,1
6128219,10600000000000,1
6165319,23600000000000,0
6165319,15000000000000,0
6165319,33100000000000,0
6165319,15000000000000,0
6165319,22300000000000,1
1658819,4300000000000,0
1658819,976000000000,0
1658819,4020000000000,0
1658819,9610000000000,1
1659119,10500000000000,1
6182319,31400000000000,0
6182319,15200000000000,1
6183419,17800000000000,0
6183419,29700000000000,0
6183419,23600000000000,0
6183419,15200000000000,1
6185519,27700000000000,0
6185519,9130000000000,0
6185519,18900000000000,1
1669819,7940000000000,1
6224919,31100000000000,1
6250719,15200000000000,0
6250719,29700000000000,0
6250719,17800000000000,1
6250919,19500000000000,0
6250919,11200000000000,0
6250919,18600000000000,1
6251319,17800000000000,0
6251319,15200000000000,1
6253419,15700000000000,1
6256419,17800000000000,0
6256419,7840000000000,0
6256419,15400000000000,0
6256419,15900000000000,1
6269619,23600000000000,1
6271819,29700000000000,0
6271819,16700000000000,0
6271819,27000000000000,0
6271819,33100000000000,0
6271819,19500000000000,0
6271819,32700000000000,0
6271819,1230000000000,0
6271819,27500000000000,1
6273619,26100000000000,0
6273619,34200000000000,0
6273619,5160000000000,0
6273619,27500000000000,1
6284719,22400000000000,1
6285319,23800000000000,1
6286719,9580000000000,0
6286719,10300000000000,0
6286719,7240000000000,1
6287319,7550000000000,1
6287419,14000000000000,1
6287819,26800000000000,1
6289519,8440000000000,1
6289619,12100000000000,0
6289619,5880000000000,1
6290219,13000000000000,1
6299519,22100000000000,1
6304019,34700000000000,1
6315319,22500000000000,0
6315319,22800000000000,0
6315319,19100000000000,0
6315319,24400000000000,0
6315319,29800000000000,1
6319019,11100000000000,1
6338719,20900000000000,1
1692819,9220000000000,0
1692819,1990000000000,0
1692819,3590000000000,0
1692819,7910000000000,0
1692819,460000000000,0
1692819,70100000000000,0
1692819,8770000000000,0
1692819,17300000000000,0
1692819,9050000000000,1
1693119,457000000000,1
6347719,25200000000000,1
6347819,15800000000000,1
6358419,33500000000000,0
6358419,9050000000000,0
6358419,28300000000000,1
6368719,31600000000000,0
6368719,18900000000000,1
6385519,26800000000000,1
6386819,10700000000000,1
6388019,9220000000000,0
6388019,70100000000000,0
6388019,4560000000000,0
6388019,17300000000000,1
6395619,26700000000000,1
6405519,31000000000000,1
6412619,3260000000000,0
6412619,1080000000000,1
6412719,10600000000000,1
6413619,3400000000000,1
6413619,28300000000000,1
6416919,10300000000000,0
6416919,34200000000000,0
6416919,24400000000000,0
6416919,29800000000000,0
6416919,33500000000000,0
6416919,29200000000000,0
6416919,29800000000000,1
6441519,29100000000000,0
6441519,29800000000000,0
6441519,17800000000000,0
6441519,25200000000000,0
6441519,33500000000000,1
6449619,27000000000000,0
6449619,15000000000000,0
6449619,1090000000000,0
6449619,29800000000000,1
1719319,4020000000000,0
1719319,4560000000000,0
1719319,9220000000000,0
1719319,1660000000000,0
1719319,10900000000000,1
6454319,29800000000000,1
6457019,12000000000000,1
6457019,8600000000000,1
6463819,29700000000000,0
6463819,17400000000000,0
6463819,30600000000000,0
6463819,30700000000000,0
6463819,30100000000000,0
6463819,5880000000000,0
6463819,33400000000000,1
6466119,25100000000000,0
6466119,14300000000000,0
6466119,17400000000000,0
6466119,22900000000000,0
6466119,8650000000000,0
6466119,27900000000000,0
6466119,22800000000000,0
6466119,18000000000000,1
6477819,15000000000000,0
6477819,5160000000000,0
6477819,2750000000000,0
6477819,27500000000000,1
6480519,21900000000000,1
6486719,27500000000000,1
6488919,27500000000000,1
6489819,4950000000000,0
6489819,21200000000000,0
6489819,16400000000000,0
6489819,19200000000000,1
1733119,11200000000000,0
1733119,17400000000000,0
1733119,26900000000000,0
1733119,29100000000000,1
6499819,26800000000000,1
6500619,12500000000000,1
6500719,11100000000000,1
6500919,5290000000000,1
1735919,17300000000000,0
1735919,4850000000000,0
1735919,3590000000000,0
1735919,70100000000000,0
1735919,10800000000000,0
1735919,9220000000000,1
6524919,13800000000000,1
6526019,20000000000000,1
6535819,7360000000000,0
6535819,32700000000000,0
6535819,29800000000000,0
6535819,27900000000000,0
6535819,29900000000000,1
6548919,8440000000000,1
6550519,7160000000000,1
6552519,29700000000000,0
6552519,17100000000000,1
6552919,29700000000000,1
1749419,32800000000000,1
6557619,14300000000000,1
6559519,33100000000000,1
6563819,10600000000000,1
6564519,17500000000000,0
6564519,30800000000000,0
6564519,28100000000000,0
6564519,18600000000000,1
6565019,15200000000000,1
6570419,3260000000000,1
6572719,11200000000000,1
6575319,21500000000000,1
6589419,4850000000000,0
6589419,17300000000000,1
6592819,19600000000000,1
6603619,27900000000000,0
6603619,26800000000000,1
6608219,17600000000000,0
6608219,28900000000000,0
6608219,19500000000000,1
6620519,12100000000000,1
6650419,26600000000000,1
6650919,26500000000000,0
6650919,17900000000000,0
6650919,5910000000000,1
6654719,24300000000000,1
6661619,7750000000000,0
6661619,29800000000000,0
6661619,31600000000000,0
6661619,24000000000000,0
6661619,33800000000000,1
6666919,11200000000000,1
6667219,11200000000000,1
1787619,17600000000000,1
6673519,27900000000000,1
6673719,31900000000000,1
1789019,4460000000000,1
1790519,28900000000000,0
1790519,20300000000000,0
1790519,7180000000000,0
1790519,19500000000000,0
1790519,2070000000000,1
6690019,14300000000000,1
6691819,9050000000000,0
6691819,11200000000000,0
6691819,13800000000000,0
6691819,26800000000000,1
6751219,28300000000000,1
6768019,24000000000000,0
6768019,20300000000000,0
6768019,5880000000000,0
6768019,18900000000000,0
6768019,31200000000000,0
6768019,2510000000000,0
6768019,613000000000,0
6768019,26600000000000,0
6768019,7750000000000,0
6768019,1230000000000,0
6768019,27100000000000,1
6768519,33100000000000,1
6769319,4900000000000,1
6769519,17800000000000,1
6772119,27900000000000,1
1821519,31200000000000,0
1821519,20300000000000,0
1821519,70100000000000,0
1821519,11200000000000,1
6797719,10600000000000,1
6798219,5880000000000,0
6798219,7750000000000,0
6798219,32700000000000,0
6798219,34700000000000,0
6798219,29800000000000,0
6798219,33800000000000,0
6798219,15200000000000,0
6798219,1090000000000,1
6799619,20300000000000,0
6799619,17200000000000,0
6799619,25200000000000,0
6799619,5880000000000,0
6799619,30700000000000,0
6799619,27100000000000,0
6799619,29800000000000,0
6799619,18900000000000,0
6799619,10300000000000,0
6799619,31200000000000,0
6799619,26600000000000,0
6799619,1230000000000,0
6799619,2510000000000,0
6799619,27000000000000,0
6799619,27800000000000,0
6799619,21200000000000,1
6838819,10900000000000,0
6838819,21800000000000,0
6838819,28700000000000,1
1825219,2860000000000,0
1825219,10800000000000,0
1825219,460000000000,0
1825219,17300000000000,0
1825219,7910000000000,0
1825219,1660000000000,0
1825219,9220000000000,0
1825219,19100000000000,0
1825219,40900000000000,0
1825219,976000000000,0
1825219,10900000000000,0
1825219,3400000000000,0
1825219,8790000000000,0
1825219,41200000000000,0
1825219,8770000000000,0
1825219,9050000000000,1
6855119,12000000000000,1
1828119,976000000000,1
6869519,22400000000000,0
6869519,19500000000000,0
6869519,11200000000000,0
6869519,21600000000000,0
6869519,15700000000000,0
6869519,27900000000000,0
6869519,26500000000000,0
6869519,12500000000000,1
6872819,29500000000000,1
1830319,70100000000000,0
1830319,4300000000000,0
1830319,9220000000000,0
1830319,9050000000000,0
1830319,10800000000000,0
1830319,1990000000000,0
1830319,9610000000000,0
1830319,17300000000000,0
1830319,7910000000000,0
1830319,41200000000000,0
1830319,375000000000,1
1831019,40900000000000,0
1831019,460000000000,0
1831019,19100000000000,0
1831019,70100000000000,0
1831019,1990000000000,0
1831019,4850000000000,0
1831019,41200000000000,0
1831019,9070000000000,0
1831019,2860000000000,0
1831019,9220000000000,0
1831019,10800000000000,0
1831019,7910000000000,0
1831019,375000000000,1
1832919,8420000000000,1
1834219,10300000000000,1
6900319,31600000000000,0
6900319,29100000000000,1
6901019,27100000000000,0
6901019,14700000000000,0
6901019,30300000000000,0
6901019,13400000000000,1
1835119,3590000000000,0
1835119,70100000000000,0
1835119,2350000000000,0
1835119,7910000000000,0
1835119,10800000000000,0
1835119,9220000000000,0
1835119,10900000000000,0
1835119,9610000000000,0
1835119,6150000000000,0
1835119,10800000000000,0
1835119,8770000000000,0
1835119,4850000000000,1
6903319,7910000000000,1
6903519,10500000000000,0
6903519,28200000000000,0
6903519,23400000000000,0
6903519,27800000000000,0
6903519,7860000000000,1
6905519,9320000000000,1
6905919,5160000000000,0
6905919,33800000000000,1
6906319,25200000000000,1
6906919,4460000000000,1
6914119,16700000000000,1
1836719,70100000000000,0
1836719,9610000000000,0
1836719,18600000000000,0
1836719,460000000000,0
1836719,17300000000000,0
1836719,9220000000000,0
1836719,4850000000000,0
1836719,4320000000000,1
6920919,4460000000000,0
6920919,17600000000000,0
6920919,13200000000000,0
6920919,18600000000000,1
6925319,31900000000000,1
6926019,25200000000000,0
6926019,8060000000000,1
1840619,1660000000000,0
1840619,10800000000000,0
1840619,3400000000000,0
1840619,7910000000000,0
1840619,3590000000000,0
1840619,9330000000000,0
1840619,4300000000000,0
1840619,40900000000000,0
1840619,70100000000000,0
1840619,8770000000000,0
1840619,9220000000000,1
1844119,1080000000000,1
6944019,27900000000000,1
6948619,25300000000000,1
6953719,70100000000000,0
6953719,15400000000000,0
6953719,1310000000000,1
6966519,7750000000000,1
1854619,70100000000000,0
1854619,10800000000000,0
1854619,9610000000000,0
1854619,976000000000,0
1854619,41200000000000,0
1854619,1990000000000,0
1854619,8790000000000,0
1854619,9220000000000,0
1854619,7910000000000,0
1854619,9050000000000,1
6986319,12100000000000,1
1855219,17300000000000,0
1855219,3590000000000,0
1855219,2860000000000,0
1855219,7910000000000,0
1855219,28600000000000,1
6987119,11100000000000,1
1856519,7910000000000,0
1856519,10800000000000,0
1856519,70100000000000,0
1856519,3590000000000,0
1856519,9370000000000,0
1856519,10900000000000,0
1856519,9220000000000,0
1856519,976000000000,0
1856519,9610000000000,0
1856519,1990000000000,0
1856519,4850000000000,0
1856519,8940000000000,0
1856519,40900000000000,0
1856519,1660000000000,0
1856519,2500000000000,1
7014619,13700000000000,1
7025719,34500000000000,1
7026419,33100000000000,1
7053419,20900000000000,1
1868819,10800000000000,0
1868819,9220000000000,0
1868819,10800000000000,0
1868819,7910000000000,0
1868819,4850000000000,0
1868819,70100000000000,0
1868819,460000000000,0
1868819,3590000000000,0
1868819,9070000000000,1
1869019,32800000000000,1
1870119,8440000000000,1
1870819,5080000000000,1
1872719,9220000000000,0
1872719,7910000000000,0
1872719,9050000000000,0
1872719,16700000000000,0
1872719,460000000000,0
1872719,3260000000000,1
1873419,40900000000000,0
1873419,18600000000000,0
1873419,9050000000000,0
1873419,4300000000000,0
1873419,2500000000000,0
1873419,10900000000000,0
1873419,70100000000000,0
1873419,8770000000000,0
1873419,3590000000000,0
1873419,9220000000000,0
1873419,8940000000000,0
1873419,3260000000000,0
1873419,4850000000000,0
1873419,19400000000000,1
7075419,10700000000000,1
1873919,1660000000000,0
1873919,3400000000000,0
1873919,7910000000000,0
1873919,9610000000000,0
1873919,9220000000000,0
1873919,3590000000000,0
1873919,40900000000000,0
1873919,375000000000,1
7087519,5880000000000,1
7088719,26700000000000,0
7088719,13400000000000,0
7088719,30300000000000,1
7091919,30700000000000,0
7091919,31200000000000,0
7091919,17800000000000,1
7095619,5880000000000,0
7095619,24300000000000,0
7095619,31600000000000,0
7095619,17100000000000,0
7095619,22800000000000,0
7095619,27100000000000,1
7109219,28600000000000,1
7116719,9200000000000,1
7132619,3340000000000,1
1885919,3590000000000,0
1885919,9370000000000,0
1885919,9050000000000,0
1885919,8770000000000,0
1885919,9220000000000,0
1885919,70100000000000,0
1885919,8940000000000,0
1885919,9610000000000,0
1885919,976000000000,0
1885919,3400000000000,1
1887819,17200000000000,1
7140019,12500000000000,1
7141519,29800000000000,1
7141619,8580000000000,1
1890819,9220000000000,0
1890819,9050000000000,0
1890819,10900000000000,0
1890819,7910000000000,0
1890819,9070000000000,0
1890819,3260000000000,0
1890819,3400000000000,0
1890819,70100000000000,0
1890819,976000000000,0
1890819,1660000000000,0
1890819,2500000000000,1
1892119,18900000000000,0
1892119,30700000000000,1
1892619,3590000000000,0
1892619,9220000000000,0
1892619,3400000000000,0
1892619,1660000000000,0
1892619,976000000000,0
1892619,9370000000000,0
1892619,70100000000000,0
1892619,8940000000000,0
1892619,10800000000000,0
1892619,9610000000000,1
1895419,9220000000000,0
1895419,4850000000000,0
1895419,8940000000000,0
1895419,7910000000000,0
1895419,70100000000000,0
1895419,2350000000000,1
1898019,7160000000000,1
7185419,21900000000000,0
7185419,31000000000000,1
7191219,23800000000000,1
7197119,21800000000000,0
7197119,23000000000000,1
7201719,14300000000000,1
7211419,19300000000000,1
7213819,8790000000000,1
7215119,29900000000000,1
7215419,17400000000000,0
7215419,32700000000000,0
7215419,31600000000000,0
7215419,24000000000000,1
7217719,13500000000000,0
7217719,24400000000000,0
7217719,29800000000000,0
7217719,17800000000000,1
7220019,24300000000000,1
7221619,17600000000000,1
7237819,33400000000000,1
7241419,21100000000000,1
1915619,14700000000000,0
1915619,9050000000000,0
1915619,10500000000000,1
7262819,29800000000000,0
7262819,33100000000000,0
7262819,10300000000000,0
7262819,34200000000000,0
7262819,27500000000000,0
7262819,26500000000000,1
7267919,30800000000000,1
7269919,5880000000000,0
7269919,8440000000000,0
7269919,33200000000000,1
7279919,27700000000000,0
7279919,13500000000000,0
7279919,33000000000000,1
7288419,9320000000000,1
7289019,7610000000000,0
7289019,26500000000000,0
7289019,23000000000000,0
7289019,26700000000000,0
7289019,15200000000000,0
7289019,20300000000000,0
7289019,21800000000000,0
7289019,12100000000000,0
7289019,13400000000000,1
1924519,29800000000000,0
1924519,15900000000000,0
1924519,24400000000000,0
1924519,27900000000000,0
1924519,24700000000000,0
1924519,33800000000000,0
1924519,4880000000000,1
7293619,11200000000000,0
7293619,34300000000000,1
7294219,19600000000000,1
7295519,13600000000000,0
7295519,3400000000000,1
7296819,12000000000000,1
7302219,18900000000000,1
7303119,10500000000000,0
7303119,9340000000000,0
7303119,27900000000000,0
7303119,19400000000000,0
7303119,34300000000000,1
7303419,34300000000000,1
1933519,40900000000000,0
1933519,18900000000000,0
1933519,1660000000000,0
1933519,9220000000000,0
1933519,15400000000000,0
1933519,8790000000000,0
1933519,3400000000000,0
1933519,10900000000000,0
1933519,7910000000000,0
1933519,70100000000000,0
1933519,2500000000000,1
7312919,34500000000000,0
7312919,5880000000000,0
7312919,30700000000000,0
7312919,33000000000000,0
7312919,32700000000000,0
7312919,33400000000000,0
7312919,34600000000000,0
7312919,15000000000000,0
7312919,7260000000000,1
7316819,31600000000000,1
1934719,4300000000000,0
1934719,10900000000000,0
1934719,9050000000000,0
1934719,3400000000000,0
1934719,9220000000000,0
1934719,8940000000000,0
1934719,40900000000000,0
1934719,1660000000000,0
1934719,70100000000000,0
1934719,19100000000000,1
7324019,5450000000000,0
7324019,31000000000000,1
7324919,20900000000000,1
7328119,17600000000000,1
7342419,23600000000000,0
7342419,27900000000000,0
7342419,27000000000000,0
7342419,34600000000000,1
7342519,2630000000000,0
7342519,31600000000000,1
7342819,29900000000000,1
7343319,27000000000000,0
7343319,31600000000000,0
7343319,24000000000000,0
7343319,9130000000000,0
7343319,22800000000000,0
7343319,26900000000000,1
7350819,21900000000000,1
1948619,20000000000000,0
1948619,3400000000000,1
1949519,9050000000000,1
7370819,30700000000000,0
7370819,27900000000000,0
7370819,22800000000000,0
7370819,29100000000000,0
7370819,7750000000000,0
7370819,33500000000000,1
7376219,14300000000000,1
7380819,2290000000000,0
7380819,21600000000000,0
7380819,27900000000000,0
7380819,15900000000000,0
7380819,12500000000000,0
7380819,17600000000000,0
7380819,17400000000000,0
7380819,33900000000000,0
7380819,22400000000000,0
7380819,21900000000000,0
7380819,29900000000000,1
7381919,15700000000000,0
7381919,27900000000000,0
7381919,33900000000000,0
7381919,15900000000000,0
7381919,17400000000000,0
7381919,17600000000000,0
7381919,21900000000000,0
7381919,21600000000000,0
7381919,29500000000000,0
7381919,12500000000000,0
7381919,22400000000000,0
7381919,17400000000000,0
7381919,29900000000000,1
7382619,22400000000000,0
7382619,27900000000000,0
7382619,17400000000000,0
7382619,33900000000000,0
7382619,29500000000000,0
7382619,15700000000000,0
7382619,21900000000000,0
7382619,17400000000000,0
7382619,12500000000000,0
7382619,29900000000000,1
1957519,4850000000000,0
1957519,9220000000000,0
1957519,460000000000,0
1957519,9050000000000,0
1957519,70100000000000,0
1957519,40900000000000,0
1957519,3260000000000,1
7389319,19300000000000,0
7389319,40900000000000,0
7389319,9050000000000,0
7389319,8440000000000,0
7389319,17300000000000,1
7395219,18100000000000,1
7401319,5440000000000,0
7401319,17600000000000,0
7401319,21800000000000,0
7401319,30800000000000,1
7402219,56800000000000,1
7402719,15700000000000,0
7402719,21600000000000,0
7402719,21900000000000,0
7402719,12500000000000,0
7402719,22400000000000,0
7402719,23900000000000,0
7402719,5450000000000,0
7402719,11200000000000,0
7402719,27900000000000,0
7402719,24100000000000,1
7402719,20300000000000,1
7408219,29900000000000,1
1972619,70100000000000,0
1972619,1660000000000,0
1972619,8940000000000,0
1972619,10900000000000,0
1972619,18600000000000,0
1972619,7910000000000,0
1972619,9220000000000,0
1972619,9050000000000,0
1972619,8770000000000,0
1972619,3400000000000,1
7418419,17400000000000,0
7418419,4880000000000,0
7418419,15000000000000,0
7418419,15200000000000,0
7418419,19700000000000,0
7418419,22800000000000,0
7418419,17400000000000,0
7418419,30600000000000,0
7418419,27500000000000,0
7418419,27900000000000,1
7426519,17600000000000,0
7426519,29100000000000,1
1982619,23600000000000,1
1984119,1660000000000,0
1984119,9610000000000,0
1984119,40900000000000,0
1984119,9220000000000,0
1984119,70100000000000,0
1984119,2860000000000,0
1984119,3590000000000,0
1984119,3400000000000,1
7444619,24000000000000,0
7444619,32700000000000,1
7445019,25100000000000,1
7446919,26900000000000,1
7454319,4320000000000,0
7454319,18600000000000,1
7455019,1080000000000,0
7455019,26300000000000,0
7455019,32600000000000,1
1991619,73000000000000,1
7476019,21200000000000,0
7476019,18600000000000,0
7476019,11200000000000,1
1998319,8600000000000,1
7529019,23800000000000,1
7537319,2630000000000,1
7537819,12100000000000,1
2007519,17400000000000,0
2007519,17400000000000,0
2007519,20000000000000,1
7554019,28500000000000,1
7563119,5880000000000,0
7563119,22500000000000,1
7566419,22400000000000,0
7566419,15200000000000,0
7566419,17400000000000,0
7566419,15700000000000,1
7580419,26700000000000,1
2015519,19400000000000,0
2015519,13400000000000,0
2015519,4440000000000,0
2015519,19400000000000,1
7592819,7260000000000,1
2020919,9500000000000,0
2020919,40900000000000,0
2020919,11600000000000,0
2020919,36400000000000,0
2020919,8440000000000,0
2020919,1300000000000,1
7620719,10300000000000,0
7620719,28200000000000,0
7620719,22800000000000,1
7624019,20200000000000,1
7630119,5160000000000,0
7630119,17800000000000,0
7630119,31600000000000,0
7630119,34600000000000,0
7630119,33800000000000,1
2024919,9320000000000,1
7637519,27200000000000,1
7643919,2780000000000,1
7644719,1990000000000,1
2026619,20000000000000,1
2028119,7260000000000,1
7660719,31600000000000,1
7666319,18900000000000,0
7666319,9130000000000,1
7672219,25100000000000,1
7674019,12900000000000,1
7676619,5880000000000,0
7676619,17800000000000,1
7687419,26800000000000,1
7688219,24000000000000,1
7689219,24100000000000,0
7689219,11200000000000,1
2043719,40900000000000,0
2043719,41200000000000,0
2043719,7910000000000,0
2043719,8790000000000,0
2043719,10900000000000,0
2043719,9610000000000,0
2043719,18900000000000,0
2043719,4300000000000,0
2043719,15400000000000,0
2043719,1660000000000,0
2043719,9050000000000,0
2043719,3400000000000,0
2043719,9220000000000,0
2043719,70100000000000,0
2043719,1990000000000,1
7704719,25100000000000,1
7705919,9610000000000,0
7705919,976000000000,0
7705919,4790000000000,1
7706719,26800000000000,1
7707519,27800000000000,0
7707519,7860000000000,0
7707519,13900000000000,0
7707519,20200000000000,0
7707519,23400000000000,0
7707519,15000000000000,0
7707519,9020000000000,0
7707519,28200000000000,1
7707819,15000000000000,0
7707819,9020000000000,0
7707819,27800000000000,0
7707819,7860000000000,0
7707819,23400000000000,0
7707819,13900000000000,0
7707819,28200000000000,1
7708219,7860000000000,0
7708219,13900000000000,0
7708219,9020000000000,0
7708219,15000000000000,0
7708219,27800000000000,0
7708219,23400000000000,1
2050419,70100000000000,0
2050419,2500000000000,0
2050419,7910000000000,0
2050419,9220000000000,0
2050419,4300000000000,0
2050419,9070000000000,0
2050419,40900000000000,0
2050419,1990000000000,0
2050419,9610000000000,0
2050419,18900000000000,0
2050419,1660000000000,0
2050419,8940000000000,1
7713919,14000000000000,0
7713919,13500000000000,0
7713919,18200000000000,0
7713919,19300000000000,0
7713919,29800000000000,0
7713919,27700000000000,0
7713919,8440000000000,0
7713919,15400000000000,0
7713919,20300000000000,1
7714119,13500000000000,0
7714119,19300000000000,0
7714119,18200000000000,0
7714119,14000000000000,0
7714119,17800000000000,0
7714119,8440000000000,0
7714119,20300000000000,1
7714319,13500000000000,0
7714319,26900000000000,0
7714319,6150000000000,0
7714319,20300000000000,0
7714319,19300000000000,0
7714319,2750000000000,1
7716119,26100000000000,1
7723519,23000000000000,0
7723519,31200000000000,0
7723519,7610000000000,1
7723819,4440000000000,1
7724619,27500000000000,0
7724619,22400000000000,0
7724619,26800000000000,0
7724619,9340000000000,1
2054019,9220000000000,0
2054019,10900000000000,0
2054019,1660000000000,0
2054019,4300000000000,0
2054019,976000000000,0
2054019,9050000000000,0
2054019,2500000000000,0
2054019,8940000000000,1
2055719,3400000000000,0
2055719,9610000000000,0
2055719,9050000000000,0
2055719,70100000000000,0
2055719,41200000000000,0
2055719,4300000000000,0
2055719,1660000000000,0
2055719,15400000000000,0
2055719,40900000000000,0
2055719,14000000000000,0
2055719,7910000000000,0
2055719,9220000000000,0
2055719,2500000000000,0
2055719,1990000000000,1
2057119,40900000000000,0
2057119,3590000000000,0
2057119,2500000000000,0
2057119,976000000000,0
2057119,1990000000000,0
2057119,9610000000000,0
2057119,1660000000000,0
2057119,9370000000000,0
2057119,4300000000000,0
2057119,8940000000000,1
7737219,4320000000000,1
7740919,30700000000000,1
7741219,30700000000000,1
2057819,7610000000000,0
2057819,18600000000000,0
2057819,19500000000000,1
7743519,70200000000000,1
7745719,10300000000000,1
7745919,26100000000000,1
7748519,22800000000000,1
7749319,30700000000000,1
7750619,13800000000000,1
2061919,27500000000000,0
2061919,18100000000000,0
2061919,23600000000000,0
2061919,17500000000000,1
7757619,27100000000000,1
7759819,70100000000000,0
7759819,9220000000000,1
7764019,5880000000000,0
7764019,7750000000000,1
7766719,23500000000000,1
7772319,17600000000000,1
7773619,6950000000000,1
2069819,9050000000000,0
2069819,19300000000000,0
2069819,7910000000000,0
2069819,19100000000000,1
2071719,9050000000000,0
2071719,1660000000000,0
2071719,9220000000000,0
2071719,4300000000000,0
2071719,1990000000000,1
7785519,14000000000000,1
2074419,31200000000000,1
7793519,31600000000000,1
2078119,7910000000000,0
2078119,9220000000000,0
2078119,1660000000000,0
2078119,976000000000,0
2078119,9050000000000,0
2078119,9610000000000,1
7800719,10700000000000,1
7801919,10700000000000,1
7802219,20900000000000,1
2082719,12900000000000,1
2084519,17400000000000,0
2084519,13600000000000,0
2084519,15200000000000,0
